567,2.172,191.03793,Unknown,[M-H]-,,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.15,201110_Std_4uMStdsMix1InH2O_50neg1,191.03793:159934 192.04128:0 193.04464:0,,16,12,13,13,10,8,-2,-2
568,21.501,191.05696,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.97,201119_Std_4uMStdsMix1InH2O_100neg1,191.05696:103070 192.06031:117069 193.06367:528480,,-2,-2,-2,-2,-2,-2,487,-2
569,12.618,191.09312,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.59,201110_Std_4uMStdsMix1InH2O_50neg1,191.09312:50629 192.09647:0 193.09983:0,,-2,-2,-2,-2,327,-2,-2,-2
570,15.659,192.04111,Unknown,[M+Na-2H]-,adduct linked to 416_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.11,201110_Std_4uMStdsMix1InH2O_50neg2,192.04111:38495 193.04446:57251 194.04782:178306,,-2,-2,-2,-2,-2,442,-2,-2
571,11.472,192.98775,Unknown,[M+Na-2H]-,adduct linked to 490_[M-H]-,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,22.49,201119_Std_4uMStdsMix1InH2O_100neg2,192.98775:131340 193.9911:0 194.99446:0,,286,268,-2,-2,-2,301,360,354
572,8.915,193.07271,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.21,201119_Std_4uMStdsMix1InH2O_100neg2,193.07271:39558 194.07606:0 195.07942:53763,,-2,-2,155,-2,-2,-2,-2,234
573,15.667,193.07272,Unknown,[M+Na-2H]-,adduct linked to 613_[M+K-2H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.73,201110_Std_4uMStdsMix1InH2O_50neg2,193.07272:77010 194.07607:0 195.07943:0,,-2,-2,-2,-2,-2,486,-2,-2
574,21.49,194.05643,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.88,201110_Std_4uMStdsMix1InH2O_50neg2,194.05643:36661 195.05978:36500 196.06314:111563,,-2,-2,-2,-2,-2,601,-2,-2
575,15.659,194.05666,Unknown,[M+Hac-H]-,adduct linked to 226_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.11,201110_Std_4uMStdsMix1InH2O_50neg2,194.05666:70269 195.06001:105903 196.06337:207691,,-2,-2,-2,-2,-2,443,-2,-2
576,11.722,194.05687,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.73,201110_Std_4uMStdsMix1InH2O_50neg2,194.05687:43988 195.06022:97974 196.06358:194015,,-2,-2,-2,-2,-2,403,-2,235
577,8.76,194.90315,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,22.11,201110_Std_4uMStdsMix1InH2O_20neg1,194.90315:3419474 195.9065:805423 196.90986:339655,54.48473:3527 54.97688:3680 55.87574:3501 67.4991:3272 71.74509:3354 73.4539:3750 76.96888:7985 80.1962:3603 85.42939:4101 94.97937:6082 113.40827:4371 116.92754:35092 132.38687:3870 158.21111:3748 176.89456:367962 176.92854:102431 177.90222:4642 179.2485:3590 187.20802:3668,174,-2,-2,-2,-2,-2,-2,-2
578,3.824,194.90538,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,25.9,201110_Std_4uMStdsMix1InH2O_20neg1,194.90543:1865988 195.90878:276105 196.91214:98496,50.15277:3275 59.26637:4145 61.43336:3473 66.89922:3622 76.96874:7073 80.69366:3867 94.97961:3747 106.03946:4175 116.85868:3709 116.92744:13346 119.0832:3497 126.41537:3391 131.34375:3548 147.05954:3298 165.05798:3605 176.89453:165104 176.92859:120747 177.90231:4440 194.90527:785732 194.9389:33015,112,-2,-2,-2,-2,-2,124,-2
579,13.866,194.90543,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.99,201110_Std_4uMStdsMix1InH2O_20neg1,194.90543:879774 195.90878:109683 196.91214:50422,,367,338,-2,-2,369,-2,-2,-2
580,5.146,194.90544,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,62.17,201110_Std_4uMStdsMix1InH2O_20neg1,194.90544:2510858 195.90879:355440 196.91215:75395,51.37185:4019 57.03554:4131 58.14163:3271 59.73597:3293 60.63392:3369 64.4008:3397 66.60989:4091 66.86164:3168 69.22903:3617 75.31844:3573 75.40471:3687 76.9688:5048 78.03669:3111 79.60562:3811 84.26883:3865 116.92725:16036 119.56829:3156 122.5106:4427 129.52902:4116 152.89598:3207 159.89177:4162 164.56796:4356 176.89462:213076 176.92865:76808 187.95052:3989 194.90536:966289 194.93881:22903 194.98958:3961,114,-2,-2,-2,-2,-2,-2,-2
581,13.044,194.90544,Unknown,[M+Br]-,adduct linked to 336_[M+Na-2H]-,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.65,201110_Std_4uMStdsMix1InH2O_20neg1,194.90544:964786 195.90879:141049 196.91215:0,50.72022:3466 70.15073:4276 74.01589:3854 79.38245:3788 96.95898:43678 109.13121:3741 110.07885:3374 111.00749:7585 129.81419:3171 133.23357:3601 136.93921:12213 143.01907:6372 145.06049:3592 176.89456:53815 176.92896:5803 194.90536:228956 194.92986:23742 194.93874:6024,357,320,303,329,353,-2,409,-2
582,7.197,194.90546,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,3.94,201110_Std_4uMStdsMix1InH2O_20neg1,194.90546:3479618 195.90881:577469 196.91217:131220,61.64487:4560 66.58904:4680 68.7049:3601 76.96886:8478 80.76357:3882 88.37817:3976 90.56862:3270 109.96383:3921 116.92739:38981 152.0089:4135 157.62428:3696 176.89461:511168 176.92862:114616 176.93686:7520 177.90265:8043 194.90533:2123862,126,120,-2,-2,-2,-2,-2,-2
583,8.831,194.90546,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,22.03,201110_Std_4uMStdsMix1InH2O_20neg1,194.90546:3174120 195.90881:487194 196.91217:84806,56.78052:3542 76.96885:3527 88.59311:3567 89.41521:3699 116.92751:27331 125.3743:3569 128.05704:3858 130.08353:3578 132.86703:4471 156.45294:4448 176.89461:317750 176.92844:36758 177.90222:3876 194.9053:1396104,145,-2,-2,185,-2,-2,-2,-2
584,12.862,194.92699,Unknown,[2M-H]-,adduct linked to 127_[M-H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,39.14,201110_Std_4uMStdsMix1InH2O_20neg1,194.92699:636462 195.93034:0 196.9337:0,52.98874:3233 65.60756:3773 75.75004:3591 80.22158:3148 90.36585:3377 96.95898:319132 100.66719:3948 107.21497:3603 109.88961:3612 114.9329:8353 116.7197:3665 116.92744:12489 117.17728:3836 136.93904:6763 140.77548:3860 152.79951:3476 158.28217:3985 176.5903:3715 176.89462:135324 176.92867:7027 194.90536:618261 194.92978:16932,352,315,299,326,348,351,394,404
585,7.125,194.93938,Unknown,[M+Na-2H]-,adduct linked to 423_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,3.23,201110_Std_4uMStdsMix1InH2O_20neg2,194.93938:156210 195.94273:0 196.94609:0,,-2,119,-2,-2,-2,-2,-2,-2
586,18.594,194.98802,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.37,201110_Std_4uMStdsMix1InH2O_50neg2,194.98802:45803 195.99137:0 196.99473:0,,-2,-2,-2,-2,-2,444,-2,469
587,9.876,195.02673,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.18,201110_Std_4uMStdsMix1InH2O_50neg2,195.02673:63786 196.03008:0 197.03344:0,,-2,-2,-2,-2,-2,219,-2,-2
588,15.667,195.05194,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.24,201110_Std_4uMStdsMix1InH2O_50neg2,195.05194:64050 196.05529:0 197.05865:0,,-2,-2,-2,-2,-2,487,-2,-2
589,10.708,196.02217,Unknown,[M-H]-,,0.75,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,27.26,201119_Std_4uMStdsMix1InH2O_100neg2,196.02217:188831 197.02552:0 198.02888:0,,-2,-2,226,244,253,263,318,300
590,9.116,196.06235,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.57,201110_Std_4uMStdsMix1InH2O_20neg1,196.06235:47075 197.0657:0 198.06906:139781,,197,-2,-2,-2,-2,-2,-2,-2
591,13.833,196.07028,Unknown,[M+Na-2H]-,adduct linked to 515_[M-H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.8,201110_Std_4uMStdsMix1InH2O_20neg1,196.07028:132036 197.07363:0 198.07699:52359,,310,-2,-2,-2,-2,445,-2,-2
592,13.104,196.88481,Unknown,[M+Br]-,adduct linked to 148_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.9,201110_Std_4uMStdsMix1InH2O_20neg1,196.88481:178955 197.88816:0 198.89152:0,,347,-2,-2,-2,-2,-2,-2,-2
593,12.948,196.92311,Unknown,[2M-H]-,adduct linked to 135_[M-H]-,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,11.72,201110_Std_4uMStdsMix1InH2O_35neg1,196.92311:69406 197.92646:0 198.92982:0,,-2,318,295,319,-2,-2,-2,-2
594,11.453,197.0215,Unknown,[M-H]-,,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,82.25,201119_Std_4uMStdsMix1InH2O_100neg1,197.02167:375328 198.02502:36709 199.02838:0,51.23782:3667 55.27922:3890 56.26452:3931 56.38258:4248 61.39836:3670 62.96286:7774 66.00843:3462 69.00314:3754 71.36437:3727 76.96879:9267 77.23069:3651 78.95782:1231380 82.13447:3298 96.96843:6064 99.9246:10183 101.92295:6261 116.92744:8528 118.92595:5148 124.01988:3598 124.1354:4117 148.00919:3754 159.59328:4106 178.92601:4528,282,263,246,-2,286,297,355,348
595,5.431,197.0424,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,54.19,201110_Std_4uMStdsMix1InH2O_50neg1,197.0424:403162 198.04575:0 199.04911:0,,-2,-2,-2,-2,136,-2,-2,-2
596,2.607,197.05614,Unknown,[M-H]-,,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,11.14,201110_Std_4uMStdsMix1InH2O_20neg2,197.05614:50242 198.05949:0 199.06285:0,,-2,60,-2,-2,57,47,-2,34
597,21.483,198.07803,Unknown,[M+Hac-H]-,adduct linked to 244_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.16,201110_Std_4uMStdsMix1InH2O_50neg2,198.07803:125920 199.08138:0 200.08474:96911,,-2,-2,-2,-2,-2,598,-2,-2
598,2.083,199.00662,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.28,201110_Std_4uMStdsMix1InH2O_35neg2,199.00662:35596 200.00997:0 201.01333:0,,-2,-2,-2,1,-2,-2,-2,-2
599,2.724,201.0878,Unknown,[M-H]-,,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,43.24,201110_Std_4uMStdsMix1InH2O_35neg1,201.08783:305808 202.09118:0 203.09454:0,53.57359:4379 58.02858:4538 59.01273:3428 62.61139:4021 74.02356:156118 80.40005:3483 86.06004:10372 87.01398:4086 87.05522:484619 87.98907:3687 94.34766:3562 97.06478:4174 98.06003:14950 98.70282:3756 100.0756:5665 111.61699:3644 124.08234:3583 125.09615:8080 126.05494:32091 131.04541:8475 135.54903:3463 150.07498:3445 157.09746:31381 164.43213:3691 179.27829:4807 201.08788:6582 201.11244:3621,90,87,85,83,90,80,92,81
600,8.702,202.04814,Unknown,[M+Na-2H]-,adduct linked to 534_[M-H]-,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,33.05,201110_Std_4uMStdsMix1InH2O_20neg1,202.04814:285145 203.05149:0 204.05485:0,,194,-2,156,163,-2,192,-2,153
601,2.616,202.07178,Unknown,[M+K-2H]-,similar chromatogram in higher mz_749; adduct linked to 551_[M+Na-2H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,32.09,201110_Std_4uMStdsMix1InH2O_20neg1,202.07173:413070 203.07508:0 204.07844:0,54.94706:3305 56.07223:3131 74.02354:10256 84.00789:3975 85.78062:3158 95.01276:8390 98.02355:4931 99.00751:6374 110.02358:6022 112.03928:216634 117.39752:3661 122.46624:3868 130.04987:12562 138.01872:127676 141.79672:3318 156.02939:115486 158.77243:3931 184.06091:132481 202.07166:52955,62,61,52,52,60,46,52,35
602,21.486,202.07297,Unknown,[M+Na-2H]-,adduct linked to 449_[M-H2O-H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,11.54,201110_Std_4uMStdsMix1InH2O_50neg2,202.07297:151702 203.07632:0 204.07968:86160,,-2,-2,-2,418,-2,599,-2,-2
603,21.473,203.09337,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.47,201110_Std_4uMStdsMix1InH2O_50neg1,203.09337:70778 204.09672:43131 205.10008:37736,,-2,-2,-2,-2,451,-2,-2,-2
604,8.841,204.03079,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.5,201110_Std_4uMStdsMix1InH2O_50neg2,204.03079:36116 205.03414:0 206.0375:0,,-2,-2,-2,-2,-2,198,-2,-2
605,2.181,205.03587,Lipoic Acid,[M+FA-H]-,adduct linked to 440_[M-H]-,0.875,TRUE,2.42,205.03571,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,,TRUE,FALSE,null,null,100,100,null,null,null,1948.64,201110_Std_4uMStdsMix1InH2O_20neg2,205.03571:7890765 206.03906:778412 207.04242:710218,53.99249:3568 54.6585:3131 56.99452:4451 59.25351:3605 61.86412:3253 63.94341:26866 64.95126:122232 66.85459:3614 79.95612:3976 93.06973:62441 98.56192:3613 113.06093:3630 127.05755:53192 139.07536:5491 142.7487:3509 151.34976:3892 159.04791:5448 171.04759:146685 174.65903:3602 195.70351:4354 204.91318:5278,25,24,24,24,21,16,10,-2
606,13.854,205.07201,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.16,201110_Std_4uMStdsMix1InH2O_20neg1,205.07201:39917 206.07536:0 207.07872:0,,370,-2,-2,-2,-2,-2,-2,-2
607,2.694,206.04041,Unknown,[M+Na-2H]-,adduct linked to 542_[M+Na-2H]-,1,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.67,201110_Std_4uMStdsMix1InH2O_50neg1,206.04041:60329 207.04376:0 208.04712:0,,79,76,77,76,91,69,64,68
608,10.326,206.10309,Unknown,[M-H]-,,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,30.01,201119_Std_4uMStdsMix1InH2O_100neg1,206.10309:156329 207.10644:0 208.1098:0,,-2,209,193,203,235,245,326,309
609,2.199,207.03172,Unknown,[M+Cl]-,adduct linked to 493_[M-H]-,0.875,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,164.99,201119_Std_4uMStdsMix1InH2O_100neg1,207.03172:739066 208.03507:57024 209.03843:0,,27,26,25,26,22,18,11,-2
610,15.659,207.05186,Unknown,[2M+FA-H]-,adduct linked to 355_[M+Hac-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.38,201110_Std_4uMStdsMix1InH2O_50neg2,207.05186:44777 208.05521:0 209.05857:124604,,-2,-2,-2,-2,-2,446,-2,-2
611,6.944,208.93437,Unknown,[M+Cl]-,adduct linked to 617_[M+K-2H]-,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,155.24,201110_Std_4uMStdsMix1InH2O_20neg2,208.93422:1018605 209.93757:89779 210.94093:428361,52.67622:3396 58.38422:3449 60.6277:3013 61.56735:3832 62.25679:3162 66.18913:2895 67.28496:3341 70.32502:3314 70.84933:3145 99.23302:3700 114.35214:3724 150.91722:3116 173.75812:3584 206.23927:3586,-2,133,128,134,153,-2,164,-2
612,11.547,209.0235,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,18.73,201110_Std_4uMStdsMix1InH2O_20neg1,209.0235:70460 210.02685:0 211.03021:0,,294,264,-2,-2,-2,-2,-2,-2
613,15.659,209.0679,Unknown,[M+K-2H]-,adduct linked to 573_[M+Na-2H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,11.51,201110_Std_4uMStdsMix1InH2O_50neg2,209.0679:54376 210.07125:0 211.07461:70921,,-2,-2,-2,-2,-2,447,-2,-2
614,9.406,209.09035,Unknown,[M-H]-,,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,51.06,201119_Std_4uMStdsMix1InH2O_100neg2,209.09035:247049 210.0937:0 211.09706:0,,210,187,169,-2,-2,210,-2,236
615,9.934,210.0378,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,25.62,201119_Std_4uMStdsMix1InH2O_100neg1,210.0378:185197 211.04115:0 212.04451:0,,-2,-2,-2,-2,224,-2,294,-2
616,21.562,210.05911,Unknown,[M+Na-2H]-,adduct linked to 695_[M+K-2H]-,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,131.6,201110_Std_4uMStdsMix1InH2O_20neg1,210.0591:2158314 211.06245:224291 212.06581:29327688,61.87088:3521 62.96064:3668 63.9612:208915 64.96902:120618 82.213:4296 84.58044:3612 89.84846:3604 89.96435:5304 93.0335:5876 112.7979:3387 113.00713:3785 123.71256:3985 139.83951:3931 141.00055:198545 142.3965:3970 146.09665:18342 154.43036:4116 156.01149:9923 162.21074:4883 172.71523:4261 195.03526:4268 210.05894:1074213,461,-2,-2,447,-2,658,529,499
617,7.248,210.93138,Unknown,[M+K-2H]-,adduct linked to 611_[M+Cl]-,0.375,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,85.79,201110_Std_4uMStdsMix1InH2O_50neg1,210.93138:440507 211.93473:0 212.93809:0,50.36243:3763 50.54754:3197 53.53473:3342 54.42825:3114 59.07766:3054 59.17556:2942 61.44767:3122 64.2897:3467 78.26508:2931 78.51432:3190 80.85896:3836 86.13424:3715 107.7683:4212 131.10435:3725 154.9464:7489 192.59586:3110,130,129,-2,-2,147,-2,-2,-2
618,20.118,211.91188,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.32,201110_Std_4uMStdsMix1InH2O_50neg2,211.91188:37468 212.91523:0 213.91859:0,,-2,-2,-2,-2,-2,545,-2,-2
619,8.595,211.91516,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.31,201119_Std_4uMStdsMix1InH2O_100neg1,211.91516:30392 212.91851:0 213.92187:0,,-2,-2,-2,-2,-2,-2,194,-2
620,10.1,212.07468,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.42,201119_Std_4uMStdsMix1InH2O_100neg1,212.07468:49621584 213.07803:5298672 214.08139:2257437,,186,163,-2,-2,-2,-2,418,-2
621,8.092,212.12762,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.54,201110_Std_4uMStdsMix1InH2O_35neg2,212.12762:58097 213.13097:46404 214.13433:0,,-2,-2,-2,151,-2,-2,-2,-2
622,21.43,212.1313,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,3.24,201110_Std_4uMStdsMix1InH2O_50neg2,212.1313:31795 213.13465:0 214.13801:0,,-2,-2,-2,-2,-2,548,-2,-2
623,20.109,212.23601,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.64,201110_Std_4uMStdsMix1InH2O_50neg2,212.23601:30064 213.23936:0 214.24272:0,,-2,-2,-2,-2,-2,544,-2,-2
624,4.173,212.23747,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,3.69,201119_Std_4uMStdsMix1InH2O_100neg1,212.23747:31881 213.24082:0 214.24418:0,,-2,-2,-2,-2,-2,-2,132,-2
625,8.595,212.23749,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.59,201119_Std_4uMStdsMix1InH2O_100neg1,212.23749:39639 213.24084:0 214.2442:0,,-2,-2,-2,-2,-2,-2,195,-2
626,10.078,212.23763,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.81,201119_Std_4uMStdsMix1InH2O_100neg2,212.23763:46079 213.24098:0 214.24434:0,,-2,-2,-2,-2,-2,-2,287,319
627,2.174,212.87628,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,3.35,201110_Std_4uMStdsMix1InH2O_50neg2,212.87628:56726 213.87963:0 214.88299:0,,-2,-2,-2,-2,-2,20,-2,-2
628,13.869,212.98874,Unknown,[M+Na-2H]-,adduct linked to 566_[M-H]-,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.63,201110_Std_4uMStdsMix1InH2O_20neg1,212.98874:61999 213.99209:0 214.99545:0,,374,-2,-2,345,368,-2,-2,-2
629,2.102,213.03319,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,21.1,201119_Std_4uMStdsMix1InH2O_100neg2,213.03319:66494 214.03654:0 215.0399:0,,-2,-2,-2,-2,-2,-2,20,0
630,2.586,213.05533,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.16,201119_Std_4uMStdsMix1InH2O_100neg2,213.05533:56621 214.05868:0 215.06204:0,,-2,40,-2,-2,-2,42,-2,38
631,15.659,215.04201,Unknown,[M+Hac-H]-,adduct linked to 340_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.64,201110_Std_4uMStdsMix1InH2O_50neg2,215.04201:56908 216.04536:56583 217.04872:0,,-2,-2,-2,-2,-2,448,-2,-2
632,2.175,215.14,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,16.98,201119_Std_4uMStdsMix1InH2O_100neg2,215.14:54873 216.14335:0 217.14671:0,,-2,-2,-2,-2,-2,-2,30,11
633,10.002,215.15823,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,10.72,201110_Std_4uMStdsMix1InH2O_20neg1,215.15823:179623 216.16158:0 217.16494:0,62.97448:3484 66.9649:9611 79.33023:3670 95.41883:3397 114.12823:4344 127.97437:4402 129.57875:3374 144.17982:4257 149.11559:5421 176.98746:3634 183.47307:3580 191.11209:3286 197.20453:3795 215.00957:10787 215.07376:84317 215.08388:7636 215.0927:4810,217,-2,-2,-2,-2,-2,-2,-2
634,17.336,215.15843,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.43,201110_Std_4uMStdsMix1InH2O_20neg1,215.15843:90938 216.16178:0 217.16514:0,58.65169:3130 66.9649:5484 95.76254:3438 115.94283:4048 127.24803:3310 139.80991:3546 148.96083:4785 149.11542:7308 203.29633:3552 204.06876:3389 214.83228:3660 215.00928:9025 215.07394:80953,394,-2,-2,-2,-2,-2,-2,-2
