,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,File type,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
167,7.318,100.03931,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.54,201119_Std_4uMStdsMix2InH2O_100neg1,100.03931:486388 101.04266:250502 102.04602:69110,,-2,343,-2,-2,-2,-2,337,497
168,17.092,100.94501,Unknown,[M-H2O-H]-,adduct linked to 278_[M+Na-2H]-,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.72,201110_Std_4uMStdsMix2InH2O_20neg2,100.94501:81552 101.94836:0 102.95172:0,,596,637,613,-2,-2,-2,746,-2
169,16.492,100.98452,Unknown,[M+Cl]-,adduct linked to 227_[M+FA-H]-; adduct linked to 317_[M+Hac-H]-,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.18,201110_Std_4uMStdsMix2InH2O_20neg1,100.98446:521976 101.98781:0 102.99117:36174,55.01779:5248 56.99459:12925 57.03333:83728 57.0348:4544 58.02864:13641 60.99189:6129 61.4387:3254 63.93607:3143 66.79611:3024 67.04714:4061 70.59186:4403 73.0283:9711 83.01268:6818 87.64905:3298 100.92471:10860 100.94491:76840 101.02326:111303,597,-2,605,-2,674,767,747,-2
170,12.291,100.98454,Unknown,[M-H]-,adduct linked to 880_[2M+FA-H]-; found in higher mz's MsMs_175,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.09,201110_Std_4uMStdsMix2InH2O_20neg2,100.98454:654799 101.98789:0 102.99125:0,52.67661:3232 55.01768:8322 56.60036:3831 56.67228:3318 56.99454:11101 57.03334:138507 57.03494:7865 58.02858:9985 60.99186:4817 71.01258:4523 71.17993:3492 73.02823:13431 78.15212:3328 81.80073:3874 82.05489:3896 83.01263:15636 83.24796:3114 100.92475:12033 100.94495:15436 101.02325:192860 101.05965:54107 101.20833:3840,-2,610,-2,-2,-2,-2,649,-2
171,21.563,100.99812,Unknown,[M+Cl]-,adduct linked to 5_[M-H]-,0.625,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,31.87,201110_Std_4uMStdsMix2InH2O_35neg1,100.99808:2071355 102.00143:127310 103.00479:522501,56.61213:3631 57.00814:11913 57.03331:39719 57.9922:67116 58.02857:24128 59.03196:7812 67.06686:4541 68.99681:4149 73.02821:5062 86.27189:3614 91.74947:3309 97.54094:3428 100.99807:953055 101.02321:50424 101.05961:55849,-2,-2,734,679,-2,931,885,748
172,5.002,101.02325,Succinic semialdehyde,[M-H]-,,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Added in manually,TRUE,FALSE,null,null,null,null,null,null,null,3504.24,201110_Std_4uMStdsMix2InH2O_35neg1,101.02325:116820256 102.0266:5368807 103.02996:3924448,52.49675:53045 55.01773:288553 57.03336:4965306 69.34396:61594 72.27431:58552 73.0283:328074 77.43321:65914 83.01266:309318 83.73031:57722 89.98885:60328 101.02327:4740176 101.06002:64249,247,326,310,283,-2,-2,292,294
173,5.519,101.02325,Unknown,[M-H]-,,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,3231.9,201110_Std_4uMStdsMix2InH2O_50neg1,101.02324:486039328 102.02659:20958560 103.02995:63383476,53.30261:229096 55.01773:1014032 57.03333:23624574 57.19191:211531 61.5503:235129 71.01265:287273 73.02828:1600924 83.01258:1659286 98.03751:214802 100.28904:222194 101.02325:25203416,273,255,256,261,296,280,296,498
174,2.618,101.02327,Unknown,[M-C6H10O4-H]-,adduct linked to 24_[M-C6H8O6-H]-; found in higher mz's MsMs_1057; found in higher mz's MsMs_1033; found in higher mz's MsMs_1005; adduct linked to 86_[M-C6H10O5-H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,201.39,201110_Std_4uMStdsMix2InH2O_20neg1,101.02321:21363142 102.02656:845283 103.02992:5454331,55.01767:16084 57.03332:226415 58.02861:9389 59.63618:3791 61.17225:3456 73.02826:16073 75.02425:3880 80.16843:4133 83.01259:23098 88.67729:3905 93.30435:4107 97.28734:4970 101.02321:291352 101.05956:53785,129,131,125,126,111,114,217,205
175,12.845,101.02329,Unknown,[M-H2O-H]-,adduct linked to 555_[M+FA-H]-,0.75,TRUE,6.51,101.02387,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,,FALSE,FALSE,null,null,99.6,99.9,null,null,null,60.19,201110_Std_4uMStdsMix2InH2O_35neg2,101.02329:99989512 102.02664:4601216 103.03:3546990,54.2971:57422 55.01773:191795 57.03335:4079406 59.65574:63103 64.52977:56164 65.68112:52503 71.25005:58543 73.02829:311273 76.13822:56287 79.78349:51898 83.01265:356091 86.75941:55667,-2,603,614,331,675,675,530,-2
176,21.49,101.02329,Unknown,[M-H]-,,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.02,201110_Std_4uMStdsMix2InH2O_35neg2,101.02321:1537721 102.02656:149007 103.02992:329872,51.25912:3524 51.78093:3373 57.00817:7708 57.0333:30859 57.99218:58393 58.02856:16463 59.03188:6848 62.1347:3381 64.01718:4052 66.61738:3200 68.99699:4709 73.02831:5771 78.94469:3922 83.01253:3686 84.33275:4122 84.57537:3531 100.29575:3708 100.99805:639889 101.02316:33716 101.05962:51797,-2,-2,-2,657,-2,848,-2,-2
177,2.485,101.05966,Unknown,[M-H]-,,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,490.72,201110_Std_4uMStdsMix2InH2O_20neg1,101.05963:7323741 102.06298:492209 103.06634:0,55.01765:13108 57.03333:232001 58.02863:6661 70.02769:3710 73.02821:23901 79.83018:3754 80.25504:3519 83.01263:21391 90.85267:4205 100.92471:4993 101.01182:7725 101.02322:285170 101.05959:185370,113,112,110,113,95,100,80,71
178,5.817,101.118,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,13.27,201110_Std_4uMStdsMix2InH2O_50neg2,101.118:49404 102.12135:0 103.12471:0,,-2,-2,-2,-2,-2,341,-2,347
179,21.565,101.98213,Unknown,[M+Cl]-,adduct linked to 8_[M-H]-,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,46.18,201110_Std_4uMStdsMix2InH2O_20neg1,101.98214:712320 102.98549:0 103.98885:0,52.7441:3784 57.99222:105662 58.39339:3616 67.40536:3618 73.0341:3431 74.02349:5198 90.09123:3944 101.98212:10633 101.99517:7379 102.00143:17070 102.06305:4206,651,-2,735,-2,778,922,871,766
180,14.928,102.01845,Unknown,[M-H]-,adduct linked to 532_[M+Hac-H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.42,201110_Std_4uMStdsMix2InH2O_50neg2,102.01845:218841 103.0218:63190 104.02516:0,,-2,-2,-2,-2,647,696,-2,-2
181,21.577,102.01851,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.2,201110_Std_4uMStdsMix2InH2O_35neg1,102.01851:334290 103.02186:734735 104.02522:0,,-2,-2,749,-2,-2,-2,-2,-2
182,5.709,102.02659,Unknown,[M-H]-,,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,171.5,201110_Std_4uMStdsMix2InH2O_50neg1,102.02659:23675280 103.02994:3665106 104.0333:1760035,51.23153:9591 54.95945:12453 56.021:40297 56.47042:10850 57.03335:214494 58.03669:895842 60.50105:11692 61.65231:10336 73.02833:24796 74.03165:67539 80.84118:11134 84.01602:80453 93.09557:11294 93.97955:10889 102.0266:1107120 102.05486:25384,-2,-2,271,343,295,-2,-2,341
183,16.088,102.05491,Unknown,[M+FA-H]-,adduct linked to 121_[M+K-2H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.04,201110_Std_4uMStdsMix2InH2O_50neg2,102.05491:238818 103.05826:0 104.06162:0,,-2,-2,666,-2,-2,697,-2,-2
184,5.4,102.76868,Unknown,[M-H]-,,0.5,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,44.44,201110_Std_4uMStdsMix2InH2O_35neg1,102.76868:238219 103.77203:0 104.77539:0,,-2,305,294,-2,-2,-2,325,324
185,5.552,102.98336,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,18.55,201110_Std_4uMStdsMix2InH2O_50neg2,102.98336:188229 103.98671:0 104.99007:0,,-2,-2,-2,319,-2,322,-2,340
186,21.578,103.01368,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,8.29,201119_Std_4uMStdsMix2InH2O_100neg2,103.01368:209380 104.01703:112771 105.02039:63765,,-2,-2,-2,-2,-2,-2,-2,767
187,4.394,103.03886,Unknown,[M-H]-,adduct linked to 85_[M-H2O-H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,2109.92,201110_Std_4uMStdsMix2InH2O_20neg2,103.0389:12175447 104.04225:512195 105.04561:0,50.27683:4668 57.03334:48754 58.62725:5744 59.0126:2298553 59.03769:12394 65.63962:4718 72.56537:4408 83.99423:4744 85.02821:8913 86.77625:4472 95.72446:4784 103.02739:28537 103.0389:311220,261,247,248,248,257,271,323,328
188,6.32,103.03888,Unknown,[M-H]-,similar chromatogram in higher mz_866,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4486.01,201110_Std_4uMStdsMix2InH2O_35neg1,103.03891:154784272 104.04226:6401727 105.04562:1008369,55.01768:352740 56.92236:93052 57.03336:44518140 57.14466:78805 59.04733:86755 59.049:1598923 61.77373:73529 61.83945:74493 62.52335:87881 63.93405:72553 73.02832:375126 74.24178:76264 74.97935:66889 78.95455:77785 81.3234:75346 83.01264:85667 85.02833:19070792 87.2369:79874 101.02327:9048216 101.33436:75783 102.81262:75228 103.03893:13826626,317,299,293,313,314,325,345,536
189,9.046,103.0389,Unknown,[M-H]-,found in higher mz's MsMs_717,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,587.26,201110_Std_4uMStdsMix2InH2O_20neg1,103.03888:19432206 104.04223:680779 105.04559:240703,55.01766:31796 57.03333:3715529 57.93893:7010 59.04897:107086 62.81921:7676 64.20023:7581 67.72386:6944 73.02829:35297 83.01262:23633 85.02828:1690342 93.94111:7169 94.47662:6622 98.67152:7373 98.93449:8773 101.02322:748033 103.03886:1243145,403,404,373,403,433,408,486,499
190,2.511,103.0389,Unknown,[M-H]-,similar chromatogram in higher mz_675; adduct linked to 86_[M-C6H10O5-H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,250.03,201110_Std_4uMStdsMix2InH2O_20neg1,103.03889:5344474 104.04224:208367 105.0456:94110,57.03335:26627 59.01258:294924 69.19931:3326 70.4969:3275 77.09263:3747 85.02827:11335 91.22547:3756,119,120,117,118,102,107,91,81
191,2.697,103.03892,Unknown,[M+FA-H]-,adduct linked to 266_[M+Hac-H]-,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,498.14,201110_Std_4uMStdsMix2InH2O_20neg1,103.03887:11188397 104.04222:914869 105.04558:0,55.01776:4633 56.56109:3223 57.03332:411858 59.01104:6641 59.01259:52179 59.04907:5131 59.7726:3736 62.39719:3276 67.24788:3614 68.83238:4281 72.99311:3543 73.02827:3946 79.91492:4137 85.02828:171543 86.42156:3924 101.02323:85265 101.85721:3690 103.03886:145143,162,169,172,181,169,162,183,177
192,5.927,103.03893,Unknown,[M-H]-,,0.375,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,417.87,201110_Std_4uMStdsMix2InH2O_20neg1,103.03891:596704 104.04226:41665 105.04562:189043,57.03337:11343 58.28152:3283 59.01259:174513 103.03878:27417,2,344,-2,-2,-2,-2,386,-2
193,13.885,103.03894,Unknown,[M-H]-,,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.04,201110_Std_4uMStdsMix2InH2O_20neg2,103.03902:343746 104.04237:36523 105.04573:276668,50.69282:3346 52.02635:3637 52.03381:3397 53.34745:3726 56.71677:3745 57.03336:86847 57.03492:5838 57.28018:3199 59.01267:16058 65.37362:3445 69.66167:4072 70.59202:3590 74.99268:12328 75.10204:3138 80.42966:3666 82.41664:3346 85.02831:38247 101.02327:20973,-2,604,635,-2,676,-2,531,-2
194,5.35,103.05808,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,46.44,201110_Std_4uMStdsMix2InH2O_20neg2,103.05808:216406 104.06143:0 105.06479:0,,-2,294,-2,-2,-2,-2,319,-2
195,5.647,103.09327,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,50.46,201110_Std_4uMStdsMix2InH2O_50neg2,103.09327:214012 104.09662:0 105.09998:0,,-2,-2,-2,-2,-2,319,-2,-2
196,5.59,103.3102,Unknown,[M-H]-,,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,30.8,201110_Std_4uMStdsMix2InH2O_35neg2,103.3102:212628 104.31355:0 105.31691:0,,323,304,-2,316,-2,-2,324,344
197,20.832,103.91906,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.2,201119_Std_4uMStdsMix2InH2O_100neg1,103.91906:50563 104.92241:0 105.92577:38663,,-2,-2,-2,-2,-2,-2,840,-2
198,14.441,104.03414,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,4.36,201110_Std_4uMStdsMix2InH2O_20neg1,104.03414:55500 105.03749:156068 106.04085:1846124,,587,-2,-2,-2,-2,-2,-2,-2
199,5.091,104.04224,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,338.15,201119_Std_4uMStdsMix2InH2O_100neg2,104.04224:2917976 105.04559:452628 106.04895:980237,52.15328:3581 56.0211:6461 57.03332:52239 58.03668:141859 71.24813:3791 74.25007:3388 81.60423:3786 86.03172:9107 86.65942:3119 97.17522:3590,-2,-2,-2,-2,-2,-2,-2,342
200,5.392,105.04321,Unknown,[M-H]-,,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.1,201110_Std_4uMStdsMix2InH2O_50neg2,105.04321:1031413 106.04656:326243 107.04992:0,,-2,302,-2,-2,263,324,-2,-2
201,21.438,105.04469,Unknown,[M-H2O-H]-,found in higher mz's MsMs_351; adduct linked to 440_[M+Na-2H]-; adduct linked to 303_[M-H]-,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.4,201110_Std_4uMStdsMix2InH2O_35neg2,105.04469:495200 106.04804:7730288 107.0514:2954701,50.62809:3179 53.25143:2897 54.57056:3213 57.40162:3818 62.12567:3661 64.01803:65866 64.01971:2934 70.28349:3285 77.84167:3533 78.03352:5948 88.52682:3325 88.65697:3347 90.97015:7444 93.75269:3540 105.04465:250655,-2,-2,-2,621,-2,-2,-2,-2
202,21.47,106.03992,Unknown,[M+FA-H]-,adduct linked to 283_[M+Hac-H]-,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.74,201110_Std_4uMStdsMix2InH2O_35neg1,106.03992:4689326 107.04327:1862922 108.04663:204555,59.99529:7013 61.2578:3555 64.00541:4638 64.01803:234707 65.01328:313400 65.99721:5580 69.79762:4035 79.02892:15583 105.93476:24832,613,-2,706,622,-2,-2,-2,711
203,5.074,106.97964,Unknown,[M-H2O-H]-,adduct linked to 314_[M-H]-; found in higher mz's MsMs_314; similar chromatogram in higher mz_329,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,76.04,201119_Std_4uMStdsMix2InH2O_100neg1,106.97964:436646 107.98299:0 108.98635:0,54.36932:3218 61.08681:3186 61.978:3827 64.76096:3281 65.01329:63587 66.00849:20374 67.80552:3309 79.95617:177157 80.964:20234 93.22635:3931 106.97966:16114 107.29379:3443,285,261,268,275,277,292,307,305
204,21.438,107.03516,Unknown,[M-H2O-H]-,adduct linked to 593_[M+FA-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.64,201110_Std_4uMStdsMix2InH2O_35neg2,107.03516:2267734 108.03851:205075 109.04187:2646716,,-2,-2,-2,623,-2,-2,-2,-2
205,2.314,107.04911,Unknown,[M-C6H10O4-H]-,adduct linked to 970_[M+Cl]-; found in higher mz's MsMs_708,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,28.92,201110_Std_4uMStdsMix2InH2O_20neg1,107.04909:6012416 108.05244:462068 109.0558:376742,55.25541:4108 59.99659:3722 61.24576:3921 64.00549:24047 65.01328:332081 65.03849:9994 65.99734:5737 66.00854:24765 70.74503:3940 79.05421:8423 79.21702:3594 79.83707:3932 87.6618:3755 90.53313:4514 91.38926:3891 95.0126:4870 95.04914:8411 106.04127:80159 107.02393:14747 107.03531:299423 107.04904:4328390,78,77,70,77,65,74,75,70
206,21.564,108.01916,Unknown,[M-H]-,adduct linked to 573_[M+Hac-H]-,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.66,201110_Std_4uMStdsMix2InH2O_50neg2,108.01916:914911 109.02251:0 110.02587:1240480,,-2,-2,-2,-2,-2,883,886,768
207,14.849,108.0192,Unknown,[M-H]-,adduct linked to 105_[M-H2O-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,7.24,201110_Std_4uMStdsMix2InH2O_50neg2,108.0192:413697 109.02255:0 110.02591:815673,,-2,-2,-2,-2,-2,735,-2,-2
208,12.226,108.01926,Unknown,[M-H]-,,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.44,201110_Std_4uMStdsMix2InH2O_50neg2,108.01926:367166 109.02261:0 110.02597:731478,,-2,-2,-2,-2,-2,653,571,-2
209,2.95,108.02055,Unknown,[M+Cl]-,found in higher mz's MsMs_489; adduct linked to 123_[M+Na-2H]-; found in higher mz's MsMs_652,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,47.42,201119_Std_4uMStdsMix2InH2O_100neg1,108.02055:3489502 109.0239:9604829 110.02726:650906,57.76407:3616 65.01326:7189 67.78689:3403 71.8968:4156 74.36053:3232 74.99661:3691 88.25871:3545 95.65829:4211 107.03653:14377 108.02052:143743 108.04433:8049,222,217,218,226,224,231,219,207
210,8.384,108.03115,Unknown,[M-H]-,adduct linked to 792_[2M-H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,12.74,201119_Std_4uMStdsMix2InH2O_100neg1,108.03115:226106 109.0345:154479 110.03786:88221,,-2,-2,-2,-2,-2,-2,415,435
211,5.236,108.05549,Unknown,[M-H2O-H]-,adduct linked to 453_[M+Na-2H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,5.46,201110_Std_4uMStdsMix2InH2O_50neg1,108.05549:76266 109.05884:0 110.0622:0,,-2,-2,-2,-2,286,-2,-2,-2
212,18.047,108.05553,Unknown,[M-H]-,adduct linked to 499_[M+FA-H]-; adduct linked to 574_[M+Hac-H]-,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,9.21,201119_Std_4uMStdsMix2InH2O_100neg1,108.05553:124862 109.05888:0 110.06224:211250,,-2,-2,-2,-2,-2,-2,748,-2
213,3.248,108.99534,Ethanesulfonic Acid,[M-H]-,,0.75,TRUE,4.29,108.99594,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,,TRUE,FALSE,null,null,99.1,98.9,null,null,null,46.36,201110_Std_4uMStdsMix2InH2O_20neg2,108.99534:13280374 109.99869:409454 111.00205:581329,52.04433:8697 56.20938:8262 56.54822:8701 67.02894:132241 67.95767:9551 68.01295:15173 76.52934:9782 79.95613:8307237 80.11192:8444 80.96394:350599 81.03339:16028 82.02856:34028 83.25462:10128 97.67764:8813 100.66857:9399 100.78622:8477 108.02048:258458 108.99531:8030218 109.02827:153503 109.03944:88085 109.07592:33259,227,219,-2,-2,395,245,488,500
214,3.117,108.99536,Unknown,[M+K-2H]-,adduct linked to 349_[M+Hac-H]-,0.875,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,243.7,201110_Std_4uMStdsMix2InH2O_35neg2,108.99536:11341797 109.99871:429226 111.00207:486169,50.00244:7431 50.20456:5229 52.74711:4933 55.55639:5583 57.53235:4685 58.02863:19038 62.66676:5186 64.96916:7774 65.01327:8954 66.69215:5101 67.02893:164348 68.01299:16455 79.95613:4728478 80.96395:196890 82.0286:34922 85.35367:6555 94.97918:7964 108.02052:85560 108.99531:4567172 109.02834:67299 109.0395:65928 109.07597:13460,226,-2,224,229,230,248,248,238
215,2.868,109.02837,Unknown,[M-H]-,,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,49.87,201110_Std_4uMStdsMix2InH2O_20neg1,109.02835:1450690 110.0317:200281 111.03506:77963,50.0024:6740 56.48497:3930 58.02855:14665 61.02673:3594 62.2972:4123 65.01328:5546 67.01783:3865 67.02894:144578 67.91061:3569 68.01297:17120 72.21519:3366 76.96879:11468 79.95615:127516 80.96372:3608 81.03335:23911 81.04448:4147 82.02861:36355 85.02828:11509 91.10397:3417 94.97955:4430 95.01253:10645 99.6544:3564 108.0205:416422 108.68458:4276 108.9953:119884 109.02404:21555 109.02827:256006 109.03956:73858 109.07605:28258,221,-2,-2,-2,-2,234,220,208
216,18.981,109.0396,Unknown,[M-H]-,,0.125,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.33,201110_Std_4uMStdsMix2InH2O_50neg1,109.0396:2679144 110.04295:693353 111.04631:515650,58.02852:12639 65.99734:6915 67.0175:3047 67.02892:5260 68.01295:30351 68.0241:5977 74.87313:3211 83.04856:3684,-2,-2,-2,-2,716,-2,-2,-2
217,21.512,109.07598,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.78,201110_Std_4uMStdsMix2InH2O_20neg2,109.07598:167441 110.07933:0 111.08269:0,,-2,662,-2,-2,-2,-2,-2,-2
218,14.849,109.076,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.97,201110_Std_4uMStdsMix2InH2O_50neg2,109.076:120605 110.07935:0 111.08271:0,,-2,-2,-2,-2,-2,736,-2,-2
219,8.589,109.5405,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,14.54,201110_Std_4uMStdsMix2InH2O_35neg2,109.5405:69576 110.54385:0 111.54721:0,,-2,-2,-2,385,-2,-2,-2,-2
220,14.936,109.99858,Unknown,[M+Cl]-,adduct linked to 38_[M-H]-,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,15.37,201110_Std_4uMStdsMix2InH2O_50neg2,109.99858:126606 111.00193:0 112.00529:260488,,-2,-2,-2,-2,677,708,-2,-2
221,15.553,110.03484,Unknown,[M-H2O-H]-,adduct linked to 615_[M+FA-H]-,0.625,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.53,201110_Std_4uMStdsMix2InH2O_50neg1,110.03484:481568 111.03819:0 112.04155:114104,,-2,-2,636,-2,727,737,749,454
222,20.996,110.03485,Unknown,[M+Hac-H]-,adduct linked to 26_[M+Na-2H]-; found in higher mz's MsMs_381,0.375,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,6.28,201110_Std_4uMStdsMix2InH2O_50neg2,110.03485:563967 111.0382:87035 112.04156:195660,,-2,-2,750,-2,733,923,-2,-2
223,7.511,110.03491,Unknown,[M-H]-,,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,18.53,201110_Std_4uMStdsMix2InH2O_20neg1,110.03484:745385 111.03819:0 112.04155:0,55.56437:3929 60.89172:3522 61.32412:3610 61.76736:4078 67.02892:121837 68.01297:5072 76.83835:3393 92.77315:3766 92.84423:3406 95.67798:3320 98.65742:3911 103.52164:3805 109.94086:4596 110.0348:106659 110.04295:5394 110.05066:3566 110.0712:4799,350,339,326,350,350,360,445,385
224,18.047,110.07129,Unknown,[M-H]-,,0.125,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,FALSE,null,null,null,null,null,null,null,20.42,201119_Std_4uMStdsMix2InH2O_100neg1,110.07129:82688 111.07464:31720 112.078:0,,-2,-2,-2,-2,-2,-2,750,-2
