mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Fate1MT0,Fate1MT12,Fate1MT36,Fate1MT4,Fate1MT50,Fate1MT8,Fate1MTlong,Fate2MT0,Fate2MT12,Fate2MT24,Fate2MT48,Fate2MT5,Fate2MTlong,Poo,peakidx,ms_level
179.1277064079589,179.12759876631324,179.12797026630952,79.9716796875,79.36042785644531,81.013519287109375,40,1,2,3,3,3,3,1,3,3,2,3,2,3,8,"c(355, 18435, 24412, 30315, 36561, 42820, 49469, 60998, 67112, 73292, 79576, 87418, 94503, 100924, 107500, 127388, 136233, 143437, 150525, 158071, 165877, 172979, 178574, 184283, 202374, 208645, 214863, 220034, 233879, 239724, 247381, 255519, 261298, 273507, 280473, 286574, 292425, 298687, 305198, 310892, 320387, 323254, 341277, 362124, 364375, 387954, 390177, 401192, 416225)",1
179.12776108860479,179.1276362004951,179.12793246264278,92.06657791137695,91.95716857910156,92.81278991699219,16,0,1,1,1,1,0,2,0,0,0,0,1,1,8,"c(18494, 56007, 73402, 100986, 113625, 120532, 136311, 143544, 150638, 158168, 165970, 173026, 178647, 196736, 226433, 298758, 317631, 320388, 323255, 328471, 330770, 333187, 335691, 338499, 343745, 346176, 351005, 352998, 355203, 359814, 366608, 385294, 387955, 392555, 394554, 396801, 399122, 403454, 406187, 408825, 411251, 413820, 416226, 418496, 420670, 422981, 425239, 430523, 432882)",1
179.12903659932311,179.1288924223126,179.12926624481506,1078.9268798828125,1073.1082763671875,1083.110048828125,29,1,1,3,3,3,0,2,2,1,3,2,3,1,4,"c(17868, 23626, 29751, 35851, 66654, 78949, 86709, 93786, 100209, 106991, 112916, 119569, 135581, 157365, 165191, 172448, 190224, 207992, 214179, 225573, 233329, 238986, 260958, 267183, 272935, 279795, 291900, 297873, 310362, 320389, 335692, 338500, 341278, 364376, 368825, 406188, 408826, 427945)",1
179.55407943757407,179.5539920226138,179.55430172518177,296.2704772949219,295.0587463378906,296.3580627441406,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"c(137617, 151967, 159538, 167402, 179454, 371284, 379535, 385295, 387956, 390178)",1
179.98113017907664,179.98103760209756,179.98129683192747,62.3062744140625,58.90481185913086,64.73881530761719,19,1,1,0,1,0,1,1,0,2,1,3,0,3,5,"c(547, 30854, 50428, 67690, 121144, 151131, 166395, 178782, 190920, 240312, 255888, 273854, 280837, 286846, 292619, 299154, 305529, 311346, 320390, 323256, 325882, 328472, 333188, 335693, 341279, 343746, 348654, 351006, 352999, 355204, 357688, 359815, 362125, 366609, 371285, 375502, 385296, 390179, 392556, 394555, 396802, 399123, 401193, 403455, 408827, 416227, 435095, 435368, 435979)",1
180.01137693375495,180.01128392557524,180.01155680518417,220.8969268798828,220.05148315429687,221.8985595703125,16,1,0,1,0,0,2,2,0,2,0,1,1,1,5,"c(1385, 37334, 50558, 80548, 121483, 128883, 137314, 144522, 151644, 159151, 167025, 227797, 241206, 248876, 281516, 299856, 330771, 343747, 346177, 353000, 355205, 359816, 379536, 382606, 385297, 387957, 390180, 411252, 418497, 422982, 430524)",1
180.02072953368037,180.02068689868528,180.02090593641753,296.23284912109375,295.1076354980469,296.8629455566406,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"c(144971, 152017, 159588, 167362, 185228, 191588, 197533, 317632, 320391, 323257, 325883, 328473, 330772, 333189, 335694, 338501, 341280, 343748, 346178, 348655, 351007, 353001, 355206, 357689, 359817, 362126, 364377, 366610, 368826, 379537, 382607, 392557, 394556, 396803, 399124, 401194, 403456, 406189, 408828, 411253, 413821, 416228, 418498, 420671, 422983, 425240, 427946, 430525, 432883)",1
180.04435662612264,180.0442731004353,180.04438413217434,397.7460174560547,394.3066711425781,400.05230712890625,14,0,0,1,1,1,1,1,1,1,1,1,0,0,5,"c(28209, 47397, 77055, 98462, 125327, 141503, 148555, 155567, 182127, 188281, 218321, 259240, 265383, 296006, 317633, 320392, 323258, 325884, 330773, 338502, 343749, 346179, 351008, 353002, 357690, 359818, 362127, 366611, 375503, 379538, 387958, 392558, 394557, 399125, 401195, 403457, 406190, 408829, 416229, 418499, 427947, 430526, 432884)",1
180.04436319644304,180.04425023356367,180.04437314222022,699.6907958984375,697.3905029296875,702.1796875,13,0,0,0,2,1,2,1,1,0,1,0,0,0,5,"c(21690, 28218, 47404, 53961, 98438, 117588, 148514, 155562, 176945, 182143, 188293, 212207, 265381, 317634, 320393, 330774, 341281, 343750, 348656, 351009, 364378, 366612, 368827, 375504, 392559, 396804, 399126, 406191, 408830, 411254, 416230, 425241, 427948, 430527, 432885)",1
180.04433609517653,180.04428552105176,180.0443780712534,489.7925720214844,488.0064392089844,491.6013488769531,9,0,0,0,3,1,1,1,1,1,0,0,0,0,1,"c(21689, 28167, 33990, 53919, 98433, 133869, 188287, 212204, 259218, 317635, 335695, 343751, 348657, 351010, 353003, 357691, 362128, 364379, 368828, 371286, 373401, 375505, 379539, 382608, 392560, 396805, 399127, 406192, 413822, 416231, 422984, 425242, 430528, 432886)",1
180.04437805188343,180.0442087268247,180.04456135636596,359.3939971923828,356.3165588378906,362.9835510253906,40,2,2,1,1,3,3,3,1,3,2,3,2,3,10,"c(5621, 15811, 33986, 41323, 47378, 53918, 59139, 71352, 85051, 98435, 105519, 105535, 111081, 117592, 125286, 133837, 141460, 148500, 155526, 163208, 170775, 176916, 182126, 188233, 194700, 200357, 218329, 223793, 231425, 245597, 253924, 259198, 265396, 277892, 284972, 290217, 296004, 303292, 308679, 314942, 320394, 325885, 328474, 343752, 348658, 353004, 392561, 394558, 403458, 416232)",1
180.04441093984116,180.04430515253756,180.04460991233705,891.57525634765625,887.89398193359375,895.87823486328125,42,3,3,3,2,3,3,3,3,2,2,3,2,3,7,"c(5637, 10500, 15797, 28178, 33976, 41318, 47384, 53926, 59128, 64772, 71325, 77063, 85062, 91688, 98458, 105514, 111074, 117578, 125299, 133848, 141470, 155547, 163268, 176915, 182133, 194713, 200389, 206048, 212222, 218333, 223782, 237337, 253931, 259207, 265379, 277912, 284971, 290232, 296001, 303300, 308672, 314955, 325886, 371287, 385298, 401196, 406193, 416233)",1
180.04440976338734,180.0442565436155,180.04455773863782,575.07501220703125,571.54742431640625,578.6837158203125,39,3,3,2,1,2,1,2,2,2,1,3,2,2,10,"c(5645, 10506, 15817, 21682, 53957, 59124, 64796, 71318, 77084, 77100, 91660, 105537, 111068, 117581, 117621, 125289, 141464, 148512, 155528, 163213, 170748, 176914, 182129, 188243, 194732, 200375, 206072, 218334, 231419, 237292, 245608, 253958, 253989, 270858, 284965, 290204, 295990, 303296, 308714, 330775, 335696, 351011, 355207, 366613, 394559, 399128, 411255, 413823, 418500, 432887)",1
180.04439231776797,180.04424844662674,180.04457397148389,344.596435546875,340.6396179199219,347.8467712402344,38,2,2,2,1,3,1,3,1,3,2,2,2,3,9,"c(5643, 10508, 21708, 53936, 64782, 71359, 77081, 85066, 98427, 105503, 111078, 117594, 125304, 133855, 141476, 148549, 155552, 163257, 163258, 170754, 176921, 182137, 188251, 200404, 206035, 231407, 237295, 245624, 253946, 259224, 265408, 277908, 290200, 290250, 295996, 303320, 308680, 314976, 323259, 328475, 330776, 333190, 335697, 341282, 353005, 387959, 394560, 396806, 399129, 416234, 420672)",1
180.04440097433357,180.04426041285762,180.0445951835083,655.8392028808594,651.6060791015625,660.558837890625,48,3,2,3,3,3,3,3,3,2,3,2,2,3,8,"c(5629, 10495, 15818, 21702, 28171, 34002, 41336, 47367, 53937, 59125, 71324, 77104, 85056, 91684, 98415, 105530, 111069, 117574, 125312, 133878, 141471, 148513, 148561, 155530, 163215, 163262, 176928, 188236, 194744, 200370, 206036, 212206, 212251, 218326, 223796, 237285, 253928, 259203, 265412, 270846, 277926, 284984, 296002, 303324, 303344, 308665, 308716, 314960, 343753, 382609, 406194, 422985)",1
180.04440315036476,180.0442964314742,180.04455968180667,719.4698486328125,716.8177490234375,721.796630859375,32,3,1,1,1,1,3,2,2,3,2,2,1,2,8,"c(5676, 10527, 15845, 28220, 41359, 47393, 53975, 64790, 85058, 105540, 117626, 133871, 141511, 148539, 163231, 170797, 176946, 182156, 194746, 200412, 206037, 212233, 237322, 245590, 253994, 259253, 265415, 277929, 284999, 295992, 303316, 314966, 325887, 330777, 341283, 346180, 348659, 353006, 355208, 373402, 385299, 396807, 399130, 401197, 416235, 422986, 430529)",1
180.04440803580644,180.04427316506508,180.04449479411946,557.2569885253906,556.04962158203125,558.530517578125,22,2,1,0,2,2,0,2,0,3,2,1,2,0,5,"c(5633, 15792, 21697, 28180, 59151, 98413, 105528, 117619, 133877, 141497, 148526, 155545, 163241, 194756, 223827, 237301, 245636, 253988, 259201, 270857, 277906, 295999, 320395, 330778, 333191, 335698, 338503, 343754, 346181, 348660, 351012, 353007, 359819, 379540, 385300, 392562, 396808, 401198, 420673, 422987, 427949, 430530, 432888)",1
180.04442204085873,180.04427675571353,180.04452995635356,610.7645263671875,608.37725830078125,613.16021728515625,31,3,1,3,2,2,3,2,1,2,2,2,2,2,4,"c(5662, 10494, 15807, 28214, 34001, 41345, 47401, 53973, 59137, 77102, 85104, 91682, 98414, 105517, 125310, 133863, 141486, 148503, 163249, 170766, 206047, 231436, 237333, 253990, 259210, 270852, 277925, 290255, 295991, 308664, 314957, 325888, 343755, 346182, 359820, 362129, 373403, 379541, 385301, 387960, 396809, 399131, 406195, 420674, 427950)",1
180.04442278320806,180.04426316463625,180.04457737433313,468.0744934082031,464.1370849609375,471.29425048828125,34,0,2,1,1,3,2,2,2,2,3,3,2,3,6,"c(28201, 47380, 53969, 53970, 59135, 71326, 91690, 98421, 105501, 111083, 111113, 117614, 133875, 148521, 163223, 170790, 188286, 194710, 200359, 212247, 218368, 223825, 231431, 253983, 259212, 265401, 270871, 277939, 284974, 290223, 296018, 303330, 308673, 314978, 317636, 320396, 323260, 325889, 330779, 333192, 351013, 368829, 373404, 379542, 382610, 392563, 403459, 406196)",1
180.04440349204535,180.04428020622302,180.04453435719512,785.266845703125,781.6201171875,789.48748779296875,45,3,3,3,2,3,2,3,2,2,2,3,3,3,8,"c(5654, 10548, 15848, 21685, 21726, 33994, 47387, 53962, 53978, 59152, 64791, 71322, 77066, 85078, 91657, 98434, 105532, 111085, 117599, 125335, 133850, 148531, 155534, 163251, 170752, 176913, 182145, 188264, 194704, 206044, 212230, 212242, 223801, 231411, 237335, 245587, 253995, 270875, 277930, 285001, 290245, 296008, 303334, 308720, 314973, 328476, 368830, 396810, 413824)",1
180.04440917476157,180.04429575979793,180.04461167930899,711.06951904296875,707.22320556640625,713.43182373046875,35,1,2,3,2,2,2,2,2,1,2,1,2,2,8,"c(15819, 15844, 28172, 28219, 33970, 47405, 53932, 64774, 71320, 77060, 85107, 91702, 105531, 105539, 111084, 117589, 125303, 141489, 148519, 170771, 176933, 182164, 188294, 194703, 200386, 212240, 218346, 223785, 237321, 245609, 265388, 277928, 290225, 303346, 314972, 317637, 320397, 325890, 341284, 355209, 366614, 373405, 375506, 392564, 408831, 416236, 420675, 425243, 430531)",1
180.04440968440366,180.04427233601632,180.04460711028744,643.9512939453125,641.00927734375,646.9443359375,34,2,0,2,2,2,2,2,2,2,2,2,3,3,8,"c(5672, 15829, 21701, 28203, 41327, 47403, 85105, 91648, 105499, 111119, 125319, 133870, 141500, 148560, 155556, 163229, 170749, 176953, 182163, 200397, 206067, 212228, 223778, 231429, 237334, 253993, 259251, 265376, 270866, 284970, 296030, 303343, 308682, 314983, 320398, 330780, 343756, 346183, 355210, 362130, 385302, 387961, 396811, 406197, 418501, 422988)",1
180.04441264057604,180.04429965106996,180.04457675056386,751.087646484375,746.2327880859375,755.842041015625,53,3,3,3,3,2,3,3,2,3,2,2,2,3,9,"c(5664, 10514, 15847, 21694, 28221, 34015, 41316, 47417, 53976, 59168, 64805, 71321, 71378, 77092, 85073, 91703, 98429, 98454, 105502, 117598, 125292, 133843, 133892, 148525, 148540, 155563, 155575, 163217, 170751, 176912, 182144, 182166, 188263, 194760, 200373, 212219, 212254, 218353, 218372, 231448, 237309, 237310, 245591, 253968, 259208, 265419, 277947, 284993, 290207, 290259, 303298, 308667, 314961, 359821, 368831, 392565, 399132, 416237, 425244)",1
180.04440387757097,180.04429581611794,180.0445980761431,734.3270263671875,731.90228271484375,737.3404541015625,30,2,2,3,1,1,1,2,2,2,2,3,1,1,7,"c(10546, 15796, 21715, 47406, 59160, 64798, 77070, 85077, 91686, 98473, 117608, 125306, 148516, 163243, 170780, 176929, 182136, 188238, 200363, 212241, 218371, 237294, 245611, 253944, 265416, 270885, 285000, 290215, 296000, 308683, 317638, 328477, 330781, 338504, 346184, 357692, 359822, 366615, 368832, 373406, 387962, 392566, 399133, 401199, 411256, 418502, 427951, 432889)",1
180.04440835731268,180.04430037082096,180.044542540602,564.39093017578125,560.228271484375,567.9945068359375,41,3,2,3,2,2,2,1,3,3,2,2,1,3,8,"c(5670, 10542, 10543, 15841, 28213, 33999, 47373, 53949, 64783, 71341, 71348, 77057, 85054, 91676, 91694, 98465, 105529, 117595, 117620, 141498, 155569, 170778, 176941, 182154, 188235, 194702, 200395, 206055, 212232, 218358, 223777, 245584, 253951, 259249, 265374, 270895, 290229, 296027, 303313, 308713, 314988, 325891, 359823, 364380, 366616, 375507, 401200, 403460, 418503, 420676)",1
180.04440527044824,180.04426681160808,180.04454390863935,504.73484802246094,502.31964111328125,507.11492919921875,30,1,3,3,0,1,2,3,2,0,1,3,2,1,8,"c(10538, 41353, 47398, 59165, 64803, 71339, 77097, 85053, 91681, 98412, 117571, 125340, 133839, 141463, 148557, 155527, 163240, 170747, 182152, 194741, 200377, 206046, 218323, 231432, 237304, 277902, 284983, 290238, 295989, 314958, 317639, 323261, 325892, 328478, 330782, 338505, 359824, 379543, 385303, 394561, 399134, 406198, 408832, 411257, 413825, 416238, 427952, 430532)",1
180.0444037081577,180.04427697557637,180.0445703742543,450.9085235595703,448.5282287597656,453.2314453125,24,1,1,3,1,2,0,1,0,2,1,2,1,3,6,"c(5623, 28200, 71360, 77082, 85052, 91645, 98411, 105493, 125329, 148556, 155538, 163210, 170746, 176908, 188284, 223815, 245629, 259199, 277909, 290237, 296017, 303293, 308661, 314943, 320399, 323262, 325893, 330783, 333193, 335699, 338506, 341285, 343757, 359825, 362131, 366617, 368833, 382611, 387963, 390181, 392567, 394562, 396812, 401201, 403461, 408833, 413826, 416239)",1
180.04441666028194,180.04430643955743,180.04449054635788,740.96466064453125,737.8707275390625,743.2923583984375,29,2,2,2,2,3,0,3,2,1,3,3,1,1,4,"c(5677, 10497, 21698, 28186, 64769, 71335, 77107, 85093, 98453, 105541, 111076, 117583, 125347, 133891, 141467, 176955, 182165, 194707, 212208, 218331, 231447, 245619, 265417, 270848, 277915, 284966, 290242, 296020, 314951, 323263, 330784, 338507, 341286, 353008, 371288, 373407, 375508, 377177, 385304, 392568, 399135, 403462, 408834, 411258, 427953, 430533)",1
180.04442702327555,180.0442934277547,180.04459420163312,723.8626708984375,722.346435546875,726.624755859375,24,2,1,2,1,2,1,2,1,2,2,1,1,3,3,"c(5663, 15808, 21714, 53951, 71334, 77105, 85092, 98472, 111097, 117597, 125345, 148524, 170779, 200400, 218361, 231446, 245610, 253933, 265404, 270867, 290241, 303347, 308699, 314991, 320400, 330785, 333194, 335700, 341287, 353009, 357693, 366618, 368834, 373408, 375509, 379544, 385305, 387964, 392569, 403463, 418504)",1
180.04440953929017,180.04423552090884,180.04454988886826,514.2723083496094,512.48663330078125,516.687,24,2,1,1,1,1,1,1,2,2,3,1,2,2,4,"c(5660, 10512, 28212, 47379, 71340, 85101, 111116, 117616, 141505, 148534, 170791, 194754, 206027, 212216, 223788, 231443, 253985, 259246, 265373, 270844, 277920, 290224, 303331, 314979, 323264, 325894, 330786, 333195, 338508, 341288, 343758, 353010, 357694, 366619, 373409, 375510, 379545, 385306, 396813, 403464, 406199, 420677, 425245, 430534)",1
180.04440910059162,180.044302964042,180.0445569969179,586.4163818359375,584.58795166015625,588.79522705078125,25,2,0,2,1,1,1,2,1,3,0,2,1,1,8,"c(5624, 15827, 21711, 47390, 85071, 91695, 98449, 117596, 133857, 155550, 163228, 170794, 176943, 182173, 188272, 194711, 200410, 212226, 231420, 245637, 253952, 259202, 290254, 296028, 308674, 320401, 328479, 330787, 333196, 338509, 341289, 343759, 346185, 348661, 357695, 359826, 368835, 392570, 396814, 399136, 403465, 413827, 416240, 418505, 420678, 427954, 432890)",1
180.0443783111855,180.04427882578764,180.04456324035576,437.9968566894531,435.7389831542969,440.1373291015625,21,2,1,1,2,1,1,1,2,0,0,1,2,2,5,"c(5638, 10534, 21688, 28211, 47412, 71315, 77056, 111111, 125287, 141504, 148550, 170789, 182157, 200379, 206062, 218322, 223790, 231434, 290201, 303338, 308684, 323265, 330788, 333197, 338510, 341290, 343760, 351014, 353011, 355211, 357696, 362132, 366620, 373410, 375511, 379546, 385307, 387965, 394563, 403466, 406200, 411259, 413828, 416241, 418506, 425246, 432891)",1
180.04439444373472,180.04429319114112,180.04459299888222,680.74273681640625,678.353271484375,684.14862060546875,31,2,2,1,2,2,2,1,2,1,1,1,3,2,8,"c(5641, 15814, 21713, 34013, 47392, 53922, 64797, 71354, 91649, 98419, 105495, 117575, 141488, 148528, 155561, 155572, 163263, 170795, 176922, 182138, 200385, 206074, 212253, 223807, 231421, 237299, 259252, 265403, 290257, 303345, 308718, 320402, 328480, 333198, 341291, 348662, 351015, 364381, 366621, 385308, 387966, 396815, 406201, 408835, 416242, 418507, 425247)",1
180.0444075598656,180.04428533443948,180.0445743007247,509.1924285888672,507.34063720703125,511.31622314453125,20,2,1,2,3,1,2,1,0,2,0,0,1,1,4,"c(5632, 10539, 21681, 28183, 33991, 41342, 53927, 59136, 77065, 85100, 105536, 125311, 148510, 176927, 194716, 200407, 223826, 253984, 259237, 308697, 323266, 335701, 343761, 346186, 353012, 359827, 362133, 366622, 368836, 373411, 375512, 377178, 385309, 392571, 396816, 401202, 403467, 406202, 413829, 416243, 418508, 422989, 425248, 427955, 432892)",1
180.0443918809204,180.04428273310958,180.04458459240976,675.9827880859375,672.42840576171875,678.02191162109375,31,1,1,2,2,2,1,2,3,1,2,2,2,2,7,"c(5675, 28204, 33969, 41330, 59167, 77086, 85106, 98452, 111096, 125343, 133864, 141509, 155571, 170770, 176911, 188276, 194725, 200398, 206073, 212229, 218336, 223779, 237320, 259214, 265413, 265414, 270884, 284977, 295997, 308698, 314971, 320403, 323267, 325895, 335702, 338511, 343762, 346187, 353013, 357697, 362134, 371289, 375513, 401203, 406203, 408836, 418509, 427956)",1
180.0444193058323,180.04422032447565,180.0445788815873,600.3930358886719,598.264892578125,602.4246826171875,28,3,2,2,1,2,3,1,1,0,2,2,2,1,6,"c(5640, 10544, 15842, 33978, 41344, 47391, 53950, 64778, 71375, 85081, 91647, 98450, 105538, 133888, 141473, 148527, 155570, 182155, 194733, 200396, 218352, 223828, 231435, 270896, 277943, 284969, 290230, 314982, 325896, 341292, 348663, 359828, 362135, 364382, 375514, 379547, 385310, 392572, 403468, 406204, 408837, 427957, 430535)",1
180.04441532572645,180.04432873861043,180.04451284175605,834.4515686035156,831.1298828125,837.1917724609375,36,2,2,2,2,3,2,1,3,3,1,2,2,3,7,"c(5679, 10515, 28224, 34007, 47418, 53925, 59127, 71323, 85068, 91666, 98457, 105522, 111073, 117628, 141469, 148543, 155566, 163265, 176935, 182146, 194722, 206042, 212244, 218340, 231412, 231455, 237297, 245588, 253973, 259229, 270900, 290246, 296022, 303302, 308676, 314949, 323268, 325897, 343763, 364383, 366623, 385311, 413830, 418510)",1
180.04441823686304,180.0443320645886,180.0445702490827,853.00152587890625,850.53448486328125,855.4315185546875,29,2,3,0,2,1,3,2,2,3,1,2,1,2,5,"c(10499, 15803, 21728, 34008, 41321, 47394, 53981, 59162, 64775, 71382, 111080, 117610, 133851, 155557, 163221, 170753, 176958, 200413, 206043, 212210, 237312, 245639, 253997, 259259, 270850, 284982, 290261, 308723, 314974, 317640, 328481, 348664, 351016, 353014, 355212, 357698, 364384, 368837, 382612, 385312, 387967, 396817, 401204, 418511, 425249, 427958)",1
180.04438975472726,180.04430106737047,180.0445213024562,729.5491943359375,727.22174072265625,731.3651123046875,24,2,0,2,2,2,2,2,0,1,2,2,3,1,3,"c(5646, 15846, 28205, 33988, 41337, 47381, 77106, 91685, 98428, 105496, 125346, 133854, 141478, 155546, 194735, 223831, 231454, 237308, 259216, 265405, 277921, 284987, 290258, 303348, 320404, 325898, 338512, 341293, 343764, 346188, 351017, 362136, 371290, 375515, 379548, 382613, 385313, 392573, 396818, 406205, 408838, 416244, 430536, 432893)",1
180.0444240293546,180.0443070023357,180.0445884247909,884.1886291503906,881.12890625,886.6644287109375,24,2,0,1,2,2,0,3,3,1,0,1,1,2,6,"c(5680, 15851, 21687, 28197, 91678, 98424, 105498, 117611, 125338, 133896, 141501, 148507, 170755, 188241, 194763, 200367, 206034, 212246, 218374, 231413, 245589, 290231, 303337, 308703, 320405, 330789, 333199, 335703, 338513, 341294, 343765, 346189, 348665, 351018, 359829, 373412, 375516, 379549, 382614, 399137, 403469, 408839, 411260, 413831, 416245, 418512, 420679, 425250, 432894)",1
180.0444196870732,180.0443175237115,180.04462088580323,868.8612060546875,867.02069091796875,871.9371337890625,23,2,2,2,1,3,3,1,1,1,1,0,0,2,4,"c(5628, 10507, 28226, 41332, 47371, 53964, 59171, 64801, 85083, 91662, 98440, 105542, 111125, 133895, 155558, 176923, 182151, 200388, 218343, 253939, 277900, 303335, 314950, 325899, 330790, 346190, 348666, 362137, 368838, 375517, 385314, 387968, 392574, 394564, 399138, 401205, 403470, 406206, 411261, 413832, 416246, 420680, 422990, 425251, 430537)",1
180.04437972059642,180.04424869635872,180.04452933827744,594.1329040527344,592.936279296875,594.7318115234375,14,0,1,1,1,0,1,2,1,1,3,0,0,0,3,"c(21712, 47414, 71366, 85103, 125318, 133887, 155560, 182134, 200369, 212238, 253965, 265390, 270845, 277924, 317641, 320406, 323269, 328482, 330791, 333200, 338514, 341295, 343766, 353015, 355213, 359830, 362138, 368839, 371291, 379550, 385315, 387969, 392575, 396819, 399139, 403471, 406207, 411262, 425252, 427959, 430538, 432895)",1
180.04439359287363,180.04427789427663,180.04450603858788,459.9320373535156,456.9450988769531,462.33197021484375,28,1,3,1,3,1,2,3,2,0,1,2,2,0,7,"c(10536, 21692, 28166, 33965, 41311, 53935, 59156, 64788, 71347, 77073, 111112, 117603, 125309, 133884, 141462, 148511, 163247, 176939, 182158, 188285, 194739, 206039, 218356, 223816, 237303, 277938, 290218, 295988, 317642, 323270, 335704, 351019, 353016, 355214, 357699, 373413, 390182, 394565, 401206, 406208, 408840, 411263, 413833, 416247, 420681, 427960, 430539, 432896)",1
180.04438960278097,180.0442644890899,180.0445661806365,529.5405578613281,527.96820068359375,530.46661376953125,18,0,0,3,2,2,1,0,1,1,1,0,0,3,4,"c(21710, 33983, 47399, 77068, 85065, 91691, 98422, 111067, 148558, 155554, 182153, 200394, 206071, 245625, 270892, 303340, 308692, 314964, 317643, 320407, 323271, 328483, 338515, 341296, 343767, 346191, 357700, 362139, 364385, 366624, 368840, 375518, 379551, 385316, 387970, 396820, 399140, 408841, 411264, 413834, 418513, 422991, 425253)",1
180.0444357652779,180.04428200234187,180.04454004022378,533.8876037597656,531.62213134765625,536.39398193359375,28,1,1,1,3,1,2,3,2,2,2,1,2,2,5,"c(5661, 21721, 28184, 34011, 41355, 47400, 71317, 91675, 111088, 117587, 125305, 133876, 141496, 170759, 176940, 194708, 200408, 206053, 212225, 223819, 237328, 245616, 253987, 270865, 277941, 296011, 308712, 314980, 320408, 323272, 338516, 341297, 343768, 348667, 351020, 355215, 357701, 373414, 375519, 385317, 396821, 401207, 411265, 413835, 420682, 422992, 427961)",1
180.0443976728592,180.04431585073897,180.04452918698618,686.07708740234375,684.28741455078125,686.68682861328125,17,1,0,1,1,0,0,3,1,0,0,2,1,2,5,"c(10504, 28181, 85057, 117625, 125291, 133856, 141510, 163230, 170796, 188291, 194715, 212239, 223830, 284986, 290220, 303315, 314965, 317644, 323273, 325900, 330792, 333201, 335705, 338517, 341298, 343769, 346192, 348668, 353017, 355216, 357702, 371292, 373415, 379552, 382615, 392576, 396822, 401208, 403472, 406209, 408842, 411266, 413836, 416248, 418514, 425254, 430540)",1
180.0443863545475,180.0442918627275,180.04457567717708,627.38525390625,623.767333984375,629.7340087890625,29,1,2,2,1,3,2,0,3,2,2,2,3,1,5,"c(5625, 28215, 47415, 53959, 64768, 71349, 77103, 85072, 98451, 105521, 111118, 141465, 148559, 163234, 182135, 200361, 206030, 212250, 218359, 223820, 231428, 237318, 253992, 259250, 265397, 270873, 284976, 290205, 308687, 320409, 323274, 325901, 330793, 341299, 353018, 362140, 364386, 366625, 373416, 379553, 385318, 387971, 406210, 418515, 425255, 427962, 432897)",1
180.04439937015692,180.04431424232746,180.04451284845956,766.33758544921875,764.8692626953125,767.863525390625,18,1,1,2,1,1,2,0,0,3,1,1,1,1,3,"c(10520, 28222, 41360, 53946, 59126, 77108, 85059, 111071, 141513, 155531, 188244, 231449, 245612, 253969, 259254, 265406, 284967, 303349, 317645, 323275, 325902, 335706, 343770, 346193, 353019, 355217, 362141, 366626, 375520, 379554, 387972, 392577, 396823, 403473, 416249, 418516, 422993, 425256, 430541, 432898)",1
180.04442860116058,180.04430552639866,180.04458944784352,431.6944580078125,428.1250305175781,435.29986572265625,31,3,2,2,2,2,2,1,2,2,2,2,0,2,6,"c(5668, 10533, 15837, 21703, 33998, 41340, 53942, 64764, 71338, 85067, 91674, 98447, 105506, 117612, 141461, 163227, 170777, 176938, 188248, 200382, 212214, 218366, 253955, 259243, 265385, 270878, 270879, 290236, 296016, 303307, 308707, 328484, 341300, 348669, 359831, 364387, 366627, 371293, 373417, 382616, 387973, 392578, 399141, 401209, 403474, 406211, 418517, 420683, 432899)",1
180.04442086959904,180.04427886957706,180.04459508518508,520.25531005859375,517.703125,522.6163330078125,25,1,1,1,0,2,1,2,1,3,0,0,2,3,8,"c(15791, 41312, 64766, 91646, 105508, 111105, 117605, 125295, 141474, 148523, 155553, 176919, 182160, 188245, 194755, 200368, 206064, 231414, 237290, 245607, 253986, 259247, 303339, 308685, 314987, 317646, 320410, 325903, 328485, 330794, 335707, 338518, 341301, 346194, 348670, 351021, 366628, 375521, 396824, 399142, 413837, 416250, 418518, 420684, 422994, 425257)",1
180.0444090822164,180.04427224757197,180.04451796565323,637.43731689453125,635.07086181640625,640.39361572265625,28,0,2,1,2,1,2,2,2,3,1,1,1,3,7,"c(28170, 33992, 47402, 53921, 59158, 64784, 91699, 98468, 117606, 125332, 141499, 148518, 163242, 176920, 182162, 188274, 194714, 206066, 218339, 237319, 245601, 253966, 259226, 270897, 284992, 303310, 308715, 314946, 317647, 320411, 323276, 325904, 346195, 348671, 351022, 357703, 359832, 373418, 399143, 413838, 418519, 422995)",1
180.04443050291195,180.04425576128568,180.04458905917636,422.0641632080078,418.9332275390625,425.07757568359375,30,3,2,1,1,2,2,2,1,2,2,3,1,2,6,"c(5659, 10517, 15824, 33964, 41326, 53968, 59123, 71346, 77072, 98432, 105516, 117586, 133838, 141484, 148501, 170758, 182149, 188269, 200378, 218350, 231417, 253981, 259242, 265409, 277893, 284973, 290252, 296010, 308681, 314953, 325905, 328486, 335708, 351023, 353020, 359833, 373419, 375522, 379555, 387974, 392579, 394566, 399144, 403475, 406212, 416251, 427963)",1
