"feature","mzmed","rtmed","avgarea","C13","X2C13","S34","S33","N15","O18","Na","NH4","H2O_H","K","X2H"
"FT1003",223.063628443871,442.528060913086,1339844.76132025,0,0,0,0,0,0,0,0,0,0,0
"FT1004",223.074737159515,717.052856445312,2642508.80722393,0,0,0,0,0,0,0,0,0,0,0
"FT1005",223.093750745241,336.810119628906,42828886.4874244,3651883,0,0,0,1049513,0,0,0,0,0,892574570
"FT1007",223.124638217385,129.47269821167,15475710.9106896,2922430,0,0,0,0,0,0,0,0,0,0
"FT1008",224.057174554209,692.970031738281,1686145.8639442,0,0,0,0,0,0,0,0,0,0,0
"FT1010",224.97905555204,803.824340820312,8206362.91227655,0,0,0,0,0,0,0,0,0,0,0
"FT1011",225.020735491927,466.227142333984,10742370.7219041,0,0,0,0,0,0,0,0,0,0,0
"FT1012",225.054016113281,690.3818359375,1401804.01884558,0,0,0,0,0,0,0,0,0,0,0
"FT1013",225.079254874253,381.762708338867,2947790.10289785,0,0,0,0,0,0,0,0,0,0,0
"FT1014",225.079243491156,454.3994140625,1737409.21154686,0,0,0,0,0,0,0,0,0,0,0
"FT1015",225.196044734005,118.313789367676,774946.607397907,0,0,0,0,0,0,0,0,0,0,0
"FT1016",225.982531164767,450.311431884766,34044848.6530695,0,0,0,0,0,0,0,0,0,0,0
"FT1017",226.047447575031,688.865985566406,343544.826684264,0,0,0,0,0,0,0,0,0,0,0
"FT1018",226.143818665922,125.566261291504,1358779.22287944,0,0,0,0,0,0,0,0,0,0,0
"FT1020",227.052596860959,568.047668457031,2257885.081267,0,0,0,0,0,0,0,0,0,0,0
"FT1021",227.081642838864,689.703002929688,1472175.70098422,0,0,0,0,0,0,0,0,0,0,0
"FT1022",227.113892220854,648.400268554688,23400959.8721344,2133463,0,0,0,0,0,0,0,0,0,0
"FT1025",228.091731341959,324.406616210938,1369188.43140866,0,0,0,0,0,0,0,0,0,0,0
"FT1026",228.097991891504,290.015045166016,3129017.57302742,0,0,0,0,0,0,0,0,0,0,0
"FT1027",228.117297700286,644.539703369141,2331443.5556353,0,0,0,0,0,0,0,0,0,0,0
"FT1028",228.120524272047,157.209686279297,16889785.8719275,0,0,0,0,0,0,0,0,0,0,0
"FT1029",228.134379260548,425.661590576172,2614150.21021714,0,0,0,0,0,0,0,0,0,0,0
"FT1030",228.195879098501,107.404502868652,5698022.2601826,0,0,0,0,0,0,0,0,0,0,0
"FT1031",229.049233396511,521.078399658203,1924169.55619448,0,0,0,0,0,0,0,0,0,0,0
"FT1032",229.049129088921,187.557052612305,2331782.42849685,0,0,0,0,0,0,0,0,0,0,0
"FT1033",229.07920175936,688.949005126953,138676.255566304,0,0,0,0,0,0,0,0,0,0,0
"FT1034",229.154527876922,477.088317871094,646482.624404378,0,0,0,0,0,0,0,0,0,0,0
"FT1036",230.044502940691,583.540466308594,1647848.79921467,0,0,0,0,0,0,0,0,0,0,0
"FT1037",230.09577336624,567.995666503906,25687000.0113633,0,0,0,0,0,0,0,0,0,0,0
"FT1038",230.102461206473,638.190582275391,486319.941110153,0,0,0,0,0,0,0,0,0,0,0
"FT1039",230.175165659203,119.848960876465,1497357.78452585,0,0,0,0,0,0,0,0,2017306,0,0
"FT1040",230.995147712785,787.659240722656,42040745.615355,0,0,3776925,0,0,0,0,212529875,0,0,0
"FT1041",231.028489304381,377.338562011719,1106386.78211391,0,0,0,0,0,0,0,0,0,0,0
"FT1042",231.028451750659,266.908020019531,2088273.33083403,0,0,0,0,0,0,0,0,0,0,0
"FT1043",231.071485138197,388.325668334961,716553.537368774,0,0,0,0,0,0,0,0,0,0,0
"FT1045",231.133899072206,556.75146484375,183338.725494332,0,0,0,0,0,0,0,0,0,0,0
"FT1046",231.170288939862,134.347564697266,598581.350286207,0,0,0,0,0,0,0,0,0,0,0
"FT1048",232.118053017116,292.36669921875,2558692.91694229,0,0,0,0,0,0,0,0,0,0,0
"FT1049",232.154187498649,214.329452514648,467976256.723341,0,0,0,0,0,0,0,0,0,0,0
"FT1051",233.038507591673,648.524261474609,578839.307731545,0,0,0,0,0,0,0,0,0,0,0
"FT1052",233.089505461318,324.476959228516,2623741.72574732,0,0,0,0,0,0,0,0,0,0,62861536
"FT1053",233.102184163823,131.896240234375,924303.147920396,0,0,0,0,0,0,0,0,0,0,0
"FT1055",233.124389648438,487.185882568359,457941.553537769,0,0,0,0,0,0,0,0,0,0,0
"FT1056",233.149475954561,844.230102539062,1432002.01349854,0,0,0,0,0,0,0,0,0,0,0
"FT1057",233.157560780711,220.754760742188,136857419.671124,0,0,0,0,0,0,0,0,0,0,0
"FT1058",233.914905256541,183.098251342773,44511575.5742265,0,0,0,0,0,0,0,0,0,0,0
"FT1059",234.097271102497,405.035491943359,1017007.55993574,0,0,0,0,0,0,0,0,0,0,0
"FT1060",234.097218288579,577.997497558594,1214006.51128156,0,0,0,0,0,0,0,0,0,0,0
"FT1061",234.097393658358,161.883941650391,766198.112449088,0,0,0,0,0,0,0,0,0,0,0
"FT1062",234.133686207713,124.936737060547,7978447.13348418,0,0,0,0,0,0,0,0,0,0,0
"FT1064",234.918018096674,183.098251342773,8584042.33386686,0,0,0,0,0,0,0,0,0,0,0
"FT1065",235.165232711668,345.369842529297,2592023.02827272,0,0,0,0,0,0,0,0,0,0,0
"FT1066",235.913093539429,183.619934082031,41236606.9106837,0,0,0,0,0,0,0,0,0,0,0
"FT1067",236.087965856197,571.482330322266,2061488.50524244,0,0,0,0,0,0,0,0,0,0,0
"FT1068",236.091799664637,140.290725708008,510381.261490493,0,0,0,0,0,0,0,0,0,0,0
"FT1069",236.124154594137,359.333923339844,2069757.33290388,0,0,0,0,0,0,0,0,0,0,0
"FT1070",236.149344396751,408.860321044922,32570496.5342303,3086402,0,0,0,0,0,0,0,0,0,0
"FT1071",236.149281981416,517.970458984375,41241485.3701088,4186195,0,0,0,0,0,0,0,0,0,0
"FT1072",236.916309962606,185.161590576172,2022696.92334553,0,0,0,0,0,0,0,0,0,0,0
"FT1073",236.985163875756,790.192077636719,6785151.28974117,0,0,0,0,0,0,0,0,0,0,0
"FT1076",237.911208598189,184.07389831543,8860089.37642643,0,0,0,0,0,0,0,0,0,0,0
"FT1077",237.987236472664,172.610252380371,568034.178093509,0,0,0,0,0,0,0,0,0,0,0
"FT1078",238.052425142285,624.467529296875,1012708.76809818,0,0,0,0,0,0,0,0,0,0,0
"FT1079",238.107274208355,156.323211669922,13036702.0896936,0,0,0,0,0,0,0,0,0,0,0
"FT1080",238.114962711579,1001.58547973632,888986.029927174,0,0,0,0,0,0,0,0,0,0,0
"FT1081",238.115941316289,323.154388427734,5448035.1791151,0,0,0,0,0,0,0,0,0,0,0
"FT1082",238.123020906277,577.669006347656,111299.990860294,0,0,0,0,0,0,0,0,0,0,0
"FT1083",238.914422197052,186.985610961914,889837.289278958,0,0,0,0,0,0,0,0,0,0,0
"FT1084",239.021362304688,470.802459716797,6799393.89010631,0,0,0,0,0,0,0,0,0,0,0
"FT1085",239.051204790949,663.327819824219,1584059.30160616,0,0,0,0,0,0,0,0,0,0,0
"FT1086",239.098786695985,641.195587158203,402512.42870985,0,0,0,0,0,0,0,0,0,0,0
"FT1088",239.148994837721,120.303016662598,6857086.72408743,741345,0,0,0,0,0,0,2600349,0,0,0
"FT1089",239.175456510629,159.162658691406,2899519.93527095,0,0,0,0,0,0,0,0,0,0,0
"FT1091",241.06803837418,219.108200073243,1048728.81396566,0,0,0,0,0,0,0,0,0,0,0
"FT1092",241.107224017812,113.984634399414,1313817.95791884,0,0,0,0,0,0,0,0,0,0,0
"FT1093",241.129492794732,562.853881835938,66960321.5331406,6732029,0,0,0,713259,0,0,0,0,0,0
"FT1094",242.051383822582,543.854370117188,408144.133179772,0,0,0,0,0,0,0,0,0,0,0
"FT1096",242.222722761304,500.791259765625,1640637.00395613,0,0,0,0,0,0,0,0,0,0,0
"FT1097",242.977146137299,819.37744140625,5573876.26614864,0,0,0,0,0,0,0,0,0,0,0
"FT1098",242.986983046591,578.30859375,678881.879552062,0,0,0,0,0,0,0,0,0,0,0
"FT1099",243.182998657227,96.3491058349609,237652.951301038,0,0,0,0,0,0,0,0,0,0,0
"FT1100",244.023709724908,791.554138183594,301628674.629346,0,0,0,0,0,3631964,0,0,0,0,0
"FT1101",244.060232871709,650.437805175781,1120645.86111026,0,0,0,0,0,0,0,0,0,0,0
"FT1102",244.060247572169,445.594131469727,3221486.82429549,0,0,0,0,0,0,0,0,0,0,0
"FT1103",244.092947422393,388.808242797851,11490616.0278255,0,0,0,0,0,0,0,0,0,0,0
"FT1104",244.111478215693,298.284301757812,1163176.39439944,0,0,0,0,0,0,0,0,0,0,0
"FT1105",244.111502583844,650.886840820312,23238685.5057341,2078869,0,0,0,0,0,0,0,0,0,0
"FT1106",244.19088965763,113.836273193359,3916364.87191665,568057,0,0,0,0,0,0,0,5245375,0,0
"FT1107",244.934692351563,1192.30578613281,5981061.88997361,0,0,0,0,0,0,0,0,0,0,0
"FT1108",245.024884202313,795.957214355469,36349355.6940106,3421315,0,0,0,45009647,0,0,0,0,0,0
"FT1110",245.098762261813,616.910369873047,7365982.32770956,0,0,0,0,0,0,0,0,0,0,0
"FT1111",245.113262468419,567.593231201172,66186686.8946388,7133560,0,0,0,0,0,0,0,0,0,0
"FT1112",245.186109020336,121.849449157715,676983.922571986,0,0,0,0,0,0,0,0,0,0,0
"FT1114",245.600447471035,617.817504882813,1616039.85266808,0,0,0,0,0,0,0,0,0,0,0
"FT1116",246.072374298158,694.904541015625,893174.870924789,0,0,0,0,0,0,0,0,0,0,0
"FT1117",246.097366333008,455.396057128906,6970007.89748459,0,0,0,0,0,0,0,0,0,0,0
"FT1118",246.097271574315,515.688537597656,18406834.7188883,0,0,0,0,0,0,0,0,0,0,0
"FT1119",246.110364828427,569.358459472656,689494.626053937,0,0,0,0,0,0,0,0,0,0,0
"FT1121",247.057820771969,549.8798828125,708467.035542307,0,0,0,0,0,0,0,0,0,0,0
"FT1123",247.117917070544,577.636901855469,843725.901867553,0,0,0,0,0,0,0,0,0,0,0
"FT1124",247.16661617452,128.066955566406,1057672.01406913,0,0,0,0,0,0,0,0,0,0,0
"FT1125",248.021711949658,787.802429199219,183907748.255325,0,0,16740275,3402886,0,2962569,0,0,0,0,0
"FT1126",248.095191431609,135.02799987793,4376323.93476323,0,0,0,0,0,0,0,0,0,0,0
"FT1128",249.057120565884,389.230499267578,5335096.25791353,0,0,0,0,0,0,0,0,0,0,0
"FT1131",250.079987773632,290.595016479492,743811.042475077,0,0,0,0,0,0,0,0,0,0,0
"FT1132",250.110897105955,587.839965820312,840551.020534007,0,0,0,0,0,0,0,0,0,0,0
"FT1133",250.128524662281,140.163360595703,2947134.29361225,0,0,0,0,0,0,0,0,0,0,0
"FT1134",250.891742816493,1274.73071289062,79629710.4664648,0,0,0,0,0,0,0,0,0,0,0
"FT1135",250.941383277925,188.181045532227,1760099.76654273,0,0,0,0,0,0,0,0,0,0,0
"FT1136",250.987832619333,477.148773193359,296744520.92109,6082950,0,0,0,1744964,0,0,17139927,0,0,0
"FT1137",251.125070466679,263.693023681641,59983277.5230189,6178624,299038,0,0,1177373,0,0,0,0,0,1020800682
"FT1138",251.185484939569,104.034561157227,262522.882799633,0,0,0,0,0,0,0,0,0,0,0
"FT1139",252.083024209011,648.710815429688,1545486.9352128,0,0,0,0,0,0,0,0,0,0,0
"FT1140",252.107757568359,583.935180664062,6574667.20922398,0,0,0,0,0,0,0,0,0,0,0
"FT1141",252.109169899276,180.488098144531,119811833.616235,0,0,0,0,0,0,0,0,0,0,0
"FT1144",252.144153032731,552.920806884766,69087098.6858043,7185217,0,0,0,0,0,0,0,0,0,0
"FT1145",252.889895974014,1273.48071289062,5132789.79866228,0,0,0,0,0,0,0,0,0,0,0
"FT1146",252.964478345799,788.564575195312,8401766.05614371,0,0,1582532,0,0,0,0,0,0,0,0
"FT1147",252.976876100209,791.194030761719,11514590.608846,0,0,0,0,0,0,0,0,0,0,0
"FT1148",253.025751324935,188.304077148438,3757216.16068437,0,0,0,0,0,0,0,0,0,0,0
"FT1149",253.105975510646,188.740196228028,4017824.12976618,0,0,0,0,0,0,0,0,0,0,0
"FT1150",253.111252194294,562.316040039062,2751439.37600428,0,0,0,0,0,0,0,0,0,0,0
"FT1151",253.11247584016,188.020034790039,20434273.4520816,0,0,0,0,0,0,0,0,0,0,0
"FT1154",255.023752599284,189.352569580078,1993135.59805894,0,0,0,0,0,0,0,0,0,0,0
"FT1155",255.083965515554,138.227561950683,548960.860793574,0,0,0,0,0,0,0,0,0,0,0
"FT1156",255.090990487642,299.713363647461,13867181.7453863,0,0,0,0,0,0,0,0,0,0,0
"FT1157",255.107399882578,519.978698730469,1069293.85225293,0,0,0,0,0,0,0,0,0,0,0
"FT1158",256.060009784399,244.156806945801,1530437.35161436,0,0,0,0,0,0,0,0,0,0,0
"FT1159",256.079313107389,401.864562988281,1547561.64030805,0,0,0,0,0,0,0,0,0,0,0
"FT1160",256.07992634599,325.860565185547,1513785.17859554,0,0,0,0,0,0,0,0,0,0,0
"FT1161",256.094617866005,297.775314331055,2352324.03870643,0,0,0,0,0,0,0,0,0,0,0
"FT1163",256.987464519906,577.967407226562,429750.506707557,0,0,0,0,0,0,0,0,0,0,0
"FT1164",257.179280980857,118.618179321289,161423.105444392,0,0,0,0,0,0,0,0,0,0,0
"FT1165",257.932882108102,1032.79602050781,656381.133349535,0,0,0,0,0,0,0,0,0,0,0
"FT1166",257.989636206009,577.760498046875,2084177.05434886,0,0,0,0,0,0,0,0,0,0,0
"FT1167",258.110224713389,577.589965820312,34767981.7408385,2944807,0,0,0,0,0,0,0,0,0,0
"FT1168",259.03063488048,647.406494140625,1140939.19101964,0,0,0,0,0,0,0,0,0,0,0
"FT1170",259.128934003892,526.348205566406,2939092.53208043,0,0,0,0,0,0,0,0,0,0,0
"FT1171",259.147523080881,100.214004516602,425718.461297661,0,0,0,0,0,0,0,0,0,0,0
"FT1172",259.986956631575,578.424255371094,1869021.45177275,0,0,0,0,0,0,0,0,0,0,0
"FT1173",260.001243249345,793.413208007812,41686741.681612,0,0,0,0,0,0,0,0,0,0,0
"FT1174",260.001272677928,806.25,25190572.3955176,1486953,0,1237132,0,0,0,0,0,0,0,0
"FT1175",260.113026426394,149.362854003906,8254772.44731036,0,0,0,0,0,0,0,0,0,0,0
"FT1176",260.1142852138,577.209533691406,560943.832346751,0,0,0,0,0,0,0,0,0,0,0
"FT1177",260.132413441845,525.457641601562,388387.314054387,0,0,0,0,0,0,0,0,0,0,0
"FT1178",260.164486582431,129.943832397461,30665135.6773312,5291322,0,0,0,0,0,0,0,0,0,0
"FT1179",260.912279383291,1191.36242675782,2811341.58685048,0,0,0,0,0,0,0,0,0,0,0
"FT1180",261.039211912736,452.449005126953,606536.831640415,0,0,0,0,0,0,0,0,0,0,0
"FT1181",261.1161652603,150.629272460938,1213311.67339196,0,0,0,0,0,0,0,0,0,0,0
"FT1183",262.12833567595,521.615356445312,159848793.57741,0,0,0,0,0,0,0,0,0,0,0
"FT1184",263.036350218872,692.438690185547,1325407.92294086,0,0,0,0,0,0,0,0,0,0,0
"FT1186",263.142354252473,138.398025512695,476089.029471943,0,0,0,0,0,0,0,0,0,0,0
"FT1187",263.149119860447,102.172889709473,485136.053445204,0,0,0,0,0,0,0,849786,0,0,0
"FT1188",264.037319532732,690.640441894531,2126541.80733942,0,0,0,0,2119405,0,0,0,0,0,0
"FT1189",265.03374466877,688.789978027344,1199942.58929763,0,0,0,0,0,0,0,0,0,0,0
"FT1190",265.15486659032,124.71420288086,183574.846417667,0,0,0,0,0,0,0,0,0,0,0
"FT1191",266.074859619141,387.229644775391,589888.244911889,0,0,0,0,0,0,0,0,0,0,0
"FT1192",266.123391015814,414.621002197266,4401424.51161822,0,0,0,0,0,0,0,0,0,0,0
"FT1193",266.15976526986,529.469970703125,1575949.05676165,0,0,0,0,0,0,0,0,0,0,0
"FT1194",266.172865339851,112.254428863525,650252.043192772,0,0,0,0,0,0,0,0,0,0,0
"FT1195",267.061537726141,689.276550292969,381859.488121064,0,0,0,0,0,0,0,0,0,0,0
"FT1197",268.01441228112,477.099349975585,20567891.6324163,0,0,0,0,0,0,0,0,0,0,0
"FT1198",268.066610990108,568.036651611328,10091792.3932192,0,0,0,0,0,0,0,0,0,0,0
"FT1199",268.103993364832,342.632522583008,1612732.67569518,0,0,0,0,0,0,0,0,0,0,0
"FT1200",268.104106270316,214.811492919922,138806969.12371,14781188,0,0,0,1395518,0,0,0,0,0,0
"FT1201",269.010537531011,468.660430908203,5064621.59179606,0,0,0,0,0,0,0,0,0,0,0
"FT1202",269.034760023769,469.818420410156,2766620.51622358,0,0,0,0,0,0,0,0,0,0,0
"FT1203",269.06243658074,666.532196044922,2496600.86143578,0,0,0,0,0,0,0,0,0,0,0
"FT1204",269.088079961787,356.296005249024,7266938.80835983,0,0,0,0,0,0,0,0,0,0,0
"FT1206",269.105443977898,573.128295898438,12487079.4928937,0,0,0,0,0,0,0,0,0,0,0
"FT1208",269.125173528526,551.314300537109,2121827.36327081,0,0,0,0,0,0,0,0,0,0,0
"FT1210",270.108860289135,572.590515136719,1484618.19691194,0,0,0,0,0,0,0,0,0,0,0
"FT1211",270.108764181213,279.02473449707,961606.911792029,0,0,0,0,0,0,0,0,0,0,0
"FT1212",270.109355353933,215.310302734375,1509983.41390718,0,0,0,0,0,0,0,0,0,0,0
"FT1213",271.101234637888,572.5341796875,594355.960287562,0,0,0,0,0,0,0,0,0,0,0
"FT1214",271.128843820515,494.458099365234,3411711.73254777,0,0,0,0,0,0,0,0,0,0,0
"FT1215",272.092161585427,216.479759216308,614931.254339332,0,0,0,0,0,0,0,0,0,0,0
"FT1216",272.133931509828,522.275085449219,3038631.43804145,0,0,0,0,0,0,0,0,0,0,0
"FT1217",272.169597702356,103.935539245605,443753.850785849,0,0,0,0,0,0,0,0,0,0,0
"FT1218",273.088968122565,216.062088012695,16814011.7041099,1852128,0,0,0,0,0,0,0,0,0,0
"FT1219",273.089186075651,215.593643188477,17864990.6908854,1969028,0,0,0,0,0,0,0,0,0,0
"FT1220",274.034304725796,694.840270996094,721378.274070114,0,0,0,0,0,0,0,0,0,0,0
"FT1222",275.071311612015,588.890441894531,3888401.97194128,0,0,0,0,0,0,0,0,0,0,0
"FT1223",275.11788127794,126.37264251709,20792748.1848648,3877869,0,0,0,0,0,0,0,747569,0,0
"FT1224",275.134938510533,571.408996582031,1170939.06997877,0,0,0,0,0,0,0,0,0,0,0
"FT1225",275.134945223657,677.134918212891,390458.175873905,0,0,0,0,0,0,0,0,0,0,0
"FT1226",276.002929924553,615.728454589844,2263819.0881086,0,0,0,0,0,0,0,0,0,0,0
"FT1227",276.107826215366,399.177215576172,9936910.15389714,0,0,0,0,0,0,0,0,0,0,0
"FT1229",276.964497015287,788.311401367188,136466763.575223,0,0,27590548,0,0,1374734,0,11683157,0,0,0
"FT1230",277.089324951172,506.614227294922,635893.120770777,0,0,0,0,0,0,0,0,0,0,0
"FT1231",277.110507237971,935.820220947266,1268539.41538983,0,0,0,0,0,0,0,0,0,0,0
"FT1233",277.154837958508,123.506652832032,753497.020214855,0,0,0,0,0,0,0,0,0,0,0
"FT1235",278.044415617409,383.57145690918,1307311.42125316,0,0,0,0,0,0,0,0,0,0,0
"FT1236",278.159852362081,147.238845825196,4530373.2374161,0,0,0,0,0,0,0,0,0,0,0
"FT1238",279.01367127507,694.882263183594,924859.909983337,0,0,0,0,0,0,0,0,0,0,0
"FT1239",279.082601371639,601.647552490234,475284.864283347,0,0,0,0,0,0,0,0,0,0,0
"FT1240",279.093213711922,122.235752105713,243259.263936496,0,0,0,0,0,0,0,0,0,0,0
"FT1241",281.908679362493,449.212432861328,2046864.48258825,0,0,0,0,0,0,0,0,0,0,0
"FT1242",282.118478690673,601.142578125,2484304.93015439,0,0,0,0,0,0,0,0,0,0,0
"FT1243",283.049902849774,552.9306640625,14265312.809834,0,0,23172442,0,0,0,0,0,0,0,0
"FT1244",283.175153973742,116.253871917724,3391772.72185035,397903,0,0,0,0,0,0,6450182,0,0,0
"FT1245",283.906587292474,450.551330566406,4480076.22219312,0,0,0,0,0,0,0,0,0,0,0
"FT1246",284.003543542569,816.337280273438,8463869.61798412,0,0,0,0,0,0,0,0,0,0,0
"FT1247",284.098977152042,445.201751708984,5907606.98964688,0,0,0,0,0,0,0,0,0,0,0
"FT1249",284.927006369713,1193.60949707031,6669268.73047136,0,0,0,0,0,0,0,0,0,0,0
"FT1251",285.102607197323,444.645980834961,2027651.49401416,0,0,0,0,0,0,0,0,0,0,0
"FT1252",285.144417653069,282.741944328125,5260540.01411348,0,0,0,0,0,0,0,0,0,0,0
"FT1253",285.144507623996,400.596802548828,8508861.31736254,0,0,0,0,0,0,0,0,0,0,0
"FT1254",285.144555851081,650.119201660156,2819686.7814219,0,0,0,0,0,0,0,0,0,0,0
"FT1255",285.646199761629,650.025207519531,921806.135568132,0,0,0,0,0,0,0,0,0,0,0
"FT1256",285.904443707023,449.878051757812,2612571.25730612,0,0,0,0,0,0,0,0,0,0,0
"FT1257",286.070533121578,711.612670898438,1839931.29354401,0,0,0,0,0,0,0,0,0,0,0
"FT1258",286.103644769701,471.545501708984,782052.818263042,0,0,0,0,0,0,0,0,0,0,0
"FT1259",286.11334699624,597.864685058594,7296027.10750637,0,0,0,0,0,0,0,0,0,0,0
"FT1260",286.147874125476,399.694305419922,1556004.21595697,0,0,0,0,0,0,0,0,0,0,0
"FT1261",286.976584806159,579.471313476562,518322.65794425,0,0,0,0,0,0,0,0,0,0,0
"FT1263",287.932460760679,573.571624755859,4086189.49787997,0,0,6585536,0,0,0,0,0,0,0,0
"FT1264",288.029109979359,666.638946533203,3375813.94602734,0,0,0,0,0,0,0,0,0,0,0
"FT1265",288.289556997854,123.74341583252,1581386.0769487,0,0,0,0,0,0,0,0,0,0,0
"FT1266",289.083997833605,443.403900146484,453803.778849503,0,0,0,0,0,0,0,0,0,0,0
"FT1267",289.133467391288,121.813014984131,45486689.1784971,9359912,0,0,0,0,0,0,0,0,0,0
"FT1268",289.13934345033,535.58447265625,9989226.67886662,0,0,0,0,0,0,0,0,0,0,0
"FT1269",289.248589801309,112.531803131104,873824.843061328,0,0,0,0,0,0,0,0,0,0,0
"FT1271",289.929544794369,573.854309082031,6747548.66291678,0,0,3902813,0,0,0,0,0,0,0,0
"FT1272",290.109881636639,644.168762207031,1084378.82527333,0,0,0,0,0,0,0,0,0,0,0
"FT1273",290.134574937841,593.338012695312,22099417.6957552,2333829,0,0,0,0,0,0,0,0,0,0
"FT1275",290.142862233914,535.294616699219,1202276.64342098,0,0,0,0,0,0,0,0,0,0,0
"FT1276",290.884189757175,1276.63037109375,70253879.9651398,0,0,0,0,0,0,0,0,0,0,0
"FT1277",290.930433451534,572.365020751953,1385698.87838027,0,0,662185,0,3458175,0,0,0,0,0,0
"FT1278",291.068749521341,598.9488,1421428.36411752,0,0,0,0,0,0,0,0,0,0,0
"FT1279",291.069990003599,354.081564,5096208.21839146,0,0,0,0,0,0,0,0,0,0,0
"FT1280",291.112705469793,128.976501464844,28538611.2138886,5363204,0,0,0,0,0,0,0,0,0,0
"FT1281",291.129811497723,744.468353271484,9002027.08704793,838391,0,0,0,0,0,0,0,0,0,0
"FT1282",291.137984805524,592.925964355469,2836469.20157266,0,0,0,0,0,0,0,0,0,0,0
"FT1284",292.062873946913,648.323974609375,522656.962089604,0,0,0,0,0,0,0,0,0,0,0
"FT1286",292.138934396698,140.129089355469,4427949.4038411,0,0,0,0,0,0,0,0,0,0,0
"FT1287",292.908188242389,1207.54748535156,177435755.3913,0,0,0,0,0,0,0,0,0,0,0
"FT1288",292.94198851163,788.692504882812,34412660.8350466,0,0,3195392,0,0,0,0,0,0,0,0
"FT1289",292.984306532216,760.210510253906,3850165.73268962,0,0,1991615,0,0,0,0,0,0,0,0
"FT1290",293.091516077612,567.307037353516,1762663.77043001,0,0,0,0,0,0,0,0,0,0,0
"FT1291",293.990975392289,787.672668457031,10479391.4747969,0,0,1990610,1409098,0,0,0,0,0,0,0
"FT1292",294.118261068092,398.450408935547,16638129.1549015,0,0,0,0,0,0,0,0,0,0,0
"FT1293",294.885025315584,576.678405761719,968793.252382411,0,0,0,0,0,0,0,0,0,0,0
"FT1294",294.975070997287,787.791748046875,23604645.5366107,0,0,4813913,0,0,0,0,0,123837531,0,0
"FT1296",295.066248422587,291.357940673828,1550717.36779269,0,0,0,0,0,0,0,0,0,0,0
"FT1298",295.128753662109,477.157257080078,31415737.6759807,4819782,0,0,0,0,0,0,0,0,0,0
"FT1299",296.045774747056,469.542114257812,19181249.8846085,0,0,0,0,0,0,0,0,0,0,0
"FT1302",298.09688066523,143.80989074707,97203226.6086304,0,0,0,0,0,0,0,0,0,0,0
"FT1304",300.05647484496,690.632232666016,1181753.88726936,503231,0,0,0,0,0,0,0,0,0,0
"FT1309",301.134029288365,117.650012969971,814809.447322277,0,0,0,0,0,0,0,0,0,0,0
"FT1310",301.216318834603,114.505390167236,501242.033345538,0,0,0,0,0,0,0,0,0,0,0
"FT1311",302.196168082173,151.047424316406,1494289.70022511,0,0,0,0,0,0,0,0,0,0,0
"FT1312",302.196343938522,119.263229370117,1338707.20998841,0,0,0,0,0,0,0,0,0,0,0
"FT1313",303.106258467342,401.388763427734,580052.169795038,0,0,0,0,0,0,0,0,0,0,0
"FT1314",303.11276286463,129.064952850342,1881030.82982086,0,0,0,0,0,0,0,0,0,0,0
"FT1315",303.118708439715,589.452819824219,4776216.87028025,0,0,0,0,0,0,0,0,0,0,0
"FT1316",303.154911254224,464.316009521484,2415848.83771684,0,0,0,0,0,0,0,0,0,0,0
"FT1317",303.154958738711,374.44499206543,1105808.6568673,0,0,0,0,0,0,0,0,0,0,0
"FT1319",304.12540518395,567.019744873047,2032822.56698771,0,0,0,0,0,0,0,0,0,0,0
"FT1320",304.175527603161,99.0723037719727,6793065.12861239,0,0,0,0,0,0,0,0,0,0,0
"FT1321",305.179187658762,97.3738250732422,967109.165788654,0,0,0,0,0,0,0,0,0,0,0
"FT1322",306.160651662859,122.299129486084,5205870.75145839,0,0,0,0,0,0,0,0,0,0,0
"FT1323",306.24758363304,99.2697219848634,805321.650499592,0,0,0,0,0,0,0,0,0,0,0
"FT1324",307.026040787021,689.493041992188,2181749.20211288,0,0,0,0,0,0,0,0,0,0,0
"FT1325",307.10233624227,725.463256835938,1771197.96894827,0,0,0,0,0,0,0,0,0,0,0
"FT1327",307.226780334713,101.745559692383,1001010.90182345,0,0,0,0,0,0,0,0,0,0,0
"FT1328",308.027502384567,690.985778808594,608868.274756737,0,0,0,0,505916,0,0,0,0,0,0
"FT1329",308.091049219704,640.186340332031,11742316.6332321,1176683,0,0,0,0,0,0,0,0,0,0
"FT1330",308.206692415876,123.618362426757,4026798.43371243,0,0,0,0,0,0,0,0,0,0,0
"FT1331",309.057157700055,508.398162841797,7609346.09314831,1075609,0,0,0,0,0,0,0,0,0,0
"FT1332",311.102528437955,139.622329711914,750807.742378831,0,0,0,0,0,0,0,0,0,0,0
"FT1333",311.281761508969,98.7905464172365,770932.342163167,226494,0,0,0,0,0,0,0,0,0,0
"FT1334",312.040637442688,469.012023925781,14417052.1197379,0,0,0,0,0,0,0,0,0,0,0
"FT1335",312.040586662013,424.980346679688,20795245.4813817,0,0,0,0,0,0,0,0,0,0,0
"FT1336",312.104016115828,592.516906738281,1967756.91834301,0,0,0,0,0,0,0,0,0,0,0
"FT1337",313.053396755489,514.603057861328,613718.730188832,0,0,0,0,0,0,0,0,0,0,0
"FT1338",314.091730781952,232.865760803222,5347056.77467941,0,0,0,0,0,0,0,0,0,0,0
