mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
161.10786,161.10728,Tryptamine,201112_Std_250nMStdsInH2O_50dda2,2.48,1.68,3.2800000000000002,"144.08087, 100; 60.95845, 6.5; 101.95034, 3; 117.07026, 2.9; 137.9711, 1.6; 143.07303, 1.5; 119.96072, 1.2; 56.9655, 1.1; 161.071, 0.9; 95.04961, 0.9; 155.06027, 0.8; 128.9783, 0.7; 161.05994, 0.7; 105.0703, 0.7; 84.96026, 0.7; 73.99197, 0.6; 138.03413, 0.6"
162.04433,162.04433,Indole 3 carboxylic acid,201112_Std_250nMStdsInH2O_50dda2,5.261,4.461,6.061,NA
162.09189,162.09131,Tryptophol,201112_Std_250nMStdsInH2O_50dda2,5.094,4.2940000000000005,5.894,"144.0808, 100; 84.96027, 30.6; 117.07012, 6.1; 102.97066, 5.9; 162.09148, 4.4; 143.073, 2.8; 73.02907, 2.3; 120.98085, 1.4; 125.98637, 1.3; 56.96549, 1.2; 155.06029, 1.2; 145.06473, 0.7; 143.99702, 0.6; 115.05446, 0.6; 131.06851, 0.6; 162.05515, 0.6"
166.08681,166.08612,Ethyl 3 aminobenzoate,201112_Std_250nMStdsInH2O_50dda2,3.177,2.377,3.9770000000000003,"138.05503, 100; 166.08795, 16.8; 94.06634, 12.8; 88.95319, 3.3; 120.0447, 2.3; 102.02238, 2; 107.04958, 1.8; 83.97631, 1.8; 95.0497, 1.7; 135.04419, 1.3; 142.96707, 1.1; 119.97334, 1; 128.97835, 1; 93.0579, 0.9; 120.03272, 0.9; 110.06049, 0.8; 53.03941, 0.7; 137.98369, 0.7; 106.96357, 0.6; 105.0452, 0.6; 56.9656, 0.6"
166.08681,166.08623,Phenylalanine,201112_Std_250nMStdsInH2O_50dda2,1.151,0.351,1.951,"120.08109, 100; 88.95318, 11.3; 103.05473, 7.7; 128.97852, 6.5; 119.97337, 5.4; 83.97632, 4.5; 107.04957, 3.6; 102.02251, 3.6; 56.96563, 3.3; 137.9836, 2.8; 106.96373, 1.9; 142.96707, 1.8; 166.05, 1.8; 138.05531, 1.8; 93.07054, 1.7; 131.04924, 1.7; 120.03276, 1.2; 135.04425, 1.1; 79.05492, 1.1; 84.01198, 1; 110.96808, 0.9; 124.08726, 0.8; 101.98668, 0.8; 166.08632, 0.7; 119.99711, 0.7; 84.9602, 0.6"
167.07082,167.07025,Acetovanillone,201112_Std_250nMStdsInH2O_50dda2,4.964,4.164000000000001,5.764,"84.96027, 100; 102.97069, 5.4; 56.96556, 1.5; 125.9865, 1.3; 71.95252, 0.7"
168.06607,168.06544,Pyridoxal,201112_Std_250nMStdsInH2O_50dda2,0.831,0.030999999999999917,1.631,"84.96032, 100; 150.05509, 57.1; 85.96369, 22.7; 102.97075, 12.5; 94.06572, 7.1; 105.96342, 6.5; 122.06023, 6.3; 168.0657, 5.3; 103.9741, 2.8; 106.0656, 2.7; 56.9656, 2.5; 120.98111, 2.2; 67.05397, 1.2; 71.95257, 1.1; 125.98645, 0.6; 121.98445, 0.6"
169.0977,169.09718,Pyridoxamine,201112_Std_250nMStdsInH2O_50dda2,0.694,-0.1060000000000001,1.494,"152.07068, 100; 134.06018, 59.9; 86.96042, 25.2; 151.08669, 6.3; 84.05625, 5.8; 124.07585, 5.2; 104.97081, 4.7; 106.06557, 4.3; 128.0214, 4.3; 100.02481, 3.5; 84.9603, 3; 118.03519, 2.5; 127.09802, 2.5; 146.02992, 1.9; 59.06113, 1.7; 105.00365, 1.7; 169.09698, 1.6; 85.0766, 1.5; 86.07193, 1.4; 111.09203, 1.3; 82.0144, 1.2; 56.96562, 1.1; 169.10861, 1.1; 96.08122, 1.1; 81.07055, 1.1; 110.00915, 0.9; 110.07172, 0.8; 86.99328, 0.8; 84.08139, 0.8; 85.96377, 0.8; 109.07655, 0.7; 95.04974, 0.7; 136.04572, 0.7; 83.06104, 0.6; 102.97085, 0.6; 56.05034, 0.6; 122.97705, 0.6; 112.08721, 0.6; 134.51201, 0.6; 109.10152, 0.6; 86.06052, 0.6"
170.08173,170.08116,Vitamin B6,201112_Std_250nMStdsInH2O_50dda2,0.854,0.05399999999999994,1.654,"152.07071, 100; 134.06023, 69; 124.076, 6; 170.08128, 4.8; 107.9603, 2.7; 87.95752, 2.1; 128.95106, 1.9; 95.04971, 1.6; 136.06194, 1.5; 96.08133, 1.4; 146.96146, 1.1; 86.95907, 0.7; 129.02028, 0.6"
172.09737,172.09683,C4-HSL,201112_Std_250nMStdsInH2O_50dda2,1.475,0.675,2.2750000000000004,"71.0499, 100; 102.05545, 96.6; 84.96034, 90.1; 74.06071, 61.1; 148.97713, 44.8; 109.95909, 35.7; 107.95087, 25.5; 125.96124, 25.4; 130.96664, 22.5; 88.95322, 20.8; 89.94048, 19; 102.97075, 14.6; 172.07587, 13; 71.93005, 10; 74.02445, 9.2; 72.04515, 8.9; 56.05028, 8.9; 56.96564, 7.1; 154.08978, 6.9; 89.07162, 6.8; 71.95267, 6.8; 84.04504, 5.7; 85.02908, 5.7; 95.04972, 5.3; 89.95668, 5.2; 172.08729, 5.1; 120.98112, 4.5; 97.0082, 4.3; 73.04844, 4.2; 106.96362, 3.8; 130.93319, 3.7; 172.16951, 3.5; 72.93796, 3.2; 53.0031, 2.2; 172.15269, 1.9; 70.066, 1.8; 141.11452, 1.4; 84.08963, 1.4; 83.08608, 1.3; 90.07508, 1.3; 172.11281, 1.3; 62.062, 1.2; 105.04543, 1.2; 51.89776, 1.1; 193.38795, 1.1; 64.75032, 1.1; 146.1855, 1.1; 55.0549, 1.1; 90.06885, 1.1; 80.51279, 1; 109.07651, 1; 51.8336, 1; 149.01198, 1; 136.12253, 1; 79.28628, 1; 58.04648, 1; 136.42307, 1; 76.65253, 1; 57.03418, 1; 51.32154, 0.9"
175.08714,175.08661,Indole 3 acetamide,201112_Std_250nMStdsInH2O_50dda2,3.862,3.0620000000000003,4.662,"130.06529, 100; 74.93237, 16.4; 92.95016, 11.7; 158.0601, 3.1; 56.96557, 2.7; 84.9603, 2; 92.9008, 1.8; 110.96059, 1.8; 115.95782, 1.3; 133.96816, 1.1; 151.93749, 0.9; 113.96381, 0.8; 133.92667, 0.7; 119.97341, 0.7"
176.07115,176.07053,IAA,201112_Std_250nMStdsInH2O_50dda2,5.133,4.333,5.933,NA
176.07115,176.07063,Methyl indole 3 carboxylate,201112_Std_250nMStdsInH2O_50dda2,7.161,6.361,7.960999999999999,"144.04255, 100; 133.05232, 71.4; 132.53089, 62.7; 130.06532, 57.6; 141.53594, 56.9; 148.07597, 54.4; 117.05758, 50.9; 161.04715, 49.6; 125.0027, 47.4; 56.96554, 39.6; 162.05493, 37.6; 176.07066, 36.3; 106.99233, 23.1; 97.00807, 21.9; 132.08092, 16.4; 123.5257, 15.2; 134.06007, 14.7; 116.04974, 10.3; 153.04408, 6.9; 172.07582, 6.3; 84.96027, 5.9; 118.06546, 5.4; 78.99769, 5.2; 71.95248, 5.1; 148.01838, 5; 135.03377, 3.7; 120.02384, 3.1; 135.04401, 2.9; 130.0082, 2.8; 105.07015, 2.4; 107.04953, 2.3; 176.1433, 2.2; 131.07315, 2.2; 105.05753, 2.1; 176.10744, 1.9; 155.54666, 1.9; 147.0679, 1.6; 120.08102, 1.3; 70.98106, 1.3; 150.54138, 1.3; 88.99158, 1.2; 164.55159, 1.1; 79.0549, 1; 92.04998, 0.9; 65.03918, 0.9; 115.0544, 0.9; 115.98438, 0.9; 104.04989, 0.9; 121.00465, 0.8; 92.95013, 0.8; 74.93144, 0.8; 97.99175, 0.8; 157.07578, 0.8; 123.0676, 0.8; 158.00282, 0.7; 146.99669, 0.7; 50.68695, 0.7; 125.98634, 0.7; 94.06572, 0.7; 144.08104, 0.7; 133.02318, 0.7; 89.18307, 0.7; 163.91599, 0.7; 110.82904, 0.6; 57.87555, 0.6; 169.21413, 0.6; 142.37221, 0.6; 175.02765, 0.6; 120.95213, 0.6; 118.2533, 0.6; 120.99369, 0.6; 134.04424, 0.6; 89.03889, 0.6; 82.63107, 0.6; 50.78081, 0.6; 137.61372, 0.6"
179.04904,179.04837,Cys-Gly,201112_Std_250nMStdsInH2O_50dda2,0.734,-0.06600000000000006,1.534,"76.02225, 100; 116.01687, 21.7; 58.9958, 21.2; 179.06393, 6.3; 86.99053, 6.3; 132.96173, 5.4; 84.9603, 5.4; 137.08226, 5.4; 101.95039, 4.1; 95.06095, 4.1; 155.9785, 4; 144.01183, 3.9; 162.02229, 3.3; 76.03996, 3.2; 96.93817, 3; 119.96089, 2.9; 102.94875, 2.7; 56.96558, 2.6; 88.02222, 2.6; 147.04427, 2.5; 97.00808, 2.2; 136.08714, 2.2; 179.12938, 2.2; 109.07645, 2.1; 140.95168, 2.1; 68.05025, 1.8; 114.94864, 1.8; 119.95132, 1.6; 110.07191, 1.4; 138.10281, 1.4; 137.97105, 1.3; 68.94339, 1.3; 105.03397, 1.2; 88.95331, 1.1; 164.04015, 1.1; 141.97003, 1; 128.95134, 1; 142.96721, 1; 111.07989, 1; 126.97208, 1; 179.09305, 1; 101.9408, 1; 67.93551, 0.9; 151.01669, 0.9; 155.93362, 0.9; 73.02905, 0.8; 110.06036, 0.8; 118.94333, 0.8; 102.9707, 0.8; 84.93822, 0.7; 156.05081, 0.7; 141.95956, 0.7; 95.08603, 0.7; 133.03455, 0.7; 137.96448, 0.7; 161.13245, 0.7; 118.98728, 0.7; 73.01125, 0.6; 133.01746, 0.6; 179.13724, 0.6; 76.66476, 0.6; 100.77436, 0.6; 72.77568, 0.6; 53.03943, 0.6; 137.4192, 0.6; 92.76346, 0.6; 94.70116, 0.6; 95.04981, 0.6; 128.27037, 0.6; 50.10581, 0.6; 105.36533, 0.6; 51.91678, 0.6; 151.09822, 0.6"
183.06573,183.06523,Syringaldehyde,201112_Std_250nMStdsInH2O_50dda2,5.102,4.3020000000000005,5.902,"113.96398, 100; 95.04963, 39.1; 131.97437, 33.5; 72.93779, 31.4; 123.04429, 19.8; 90.94824, 19; 56.943, 14.4; 140.04691, 11.5; 98.98464, 10.9; 154.9902, 5.2; 97.96925, 4.1; 67.05496, 3.7; 148.9771, 3.6; 53.03938, 3.4; 108.9586, 3.3; 84.96025, 3; 141.95853, 3; 105.04519, 2.7; 56.96557, 2.7; 130.96663, 2.6; 159.96925, 2.5; 141.92101, 2.5; 73.02901, 2.4; 118.94289, 2; 88.93255, 1.8; 100.89484, 1.7; 55.93509, 1.6; 99.94846, 1.6; 125.96122, 1.6; 136.95319, 1.5; 106.94292, 1.4; 127.0157, 1.4; 89.94034, 1.4; 74.95338, 1.4; 59.96162, 1.3; 107.95094, 1.3; 118.96766, 1.2; 155.07024, 1.2; 159.93175, 1.1; 124.95335, 1; 117.95893, 1; 115.97959, 0.7; 123.08065, 0.7; 55.01863, 0.7; 145.04779, 0.7; 100.99173, 0.6; 125.02345, 0.6; 144.04428, 0.6"
190.08626,190.08604,3 Indolepropionic Acid,201112_Std_250nMStdsInH2O_50dda2,6.436,5.636,7.236,"130.06525, 100; 55.01791, 7.3; 172.07576, 3.5; 121.9664, 2.2; 56.96552, 1.4; 84.96029, 1.4; 119.52488, 1.3; 190.08626, 1.2; 131.06869, 1.1; 149.02342, 0.9; 88.95305, 0.9; 200.14658, 0.7; 144.0807, 0.6"
190.08681,190.08652,Indole 3 methyl acetate,201112_Std_250nMStdsInH2O_50dda2,7.086,6.2860000000000005,7.886,"130.06525, 100; 55.01791, 7.3; 172.07576, 3.5; 121.9664, 2.2; 56.96552, 1.4; 84.96029, 1.4; 119.52488, 1.3; 190.08626, 1.2; 131.06869, 1.1; 149.02342, 0.9; 88.95305, 0.9; 200.14658, 0.7; 144.0807, 0.6"
195.0882,195.08766,Caffeine,201112_Std_250nMStdsInH2O_50dda2,3.967,3.167,4.767,"138.06625, 100; 109.95903, 98.7; 195.08774, 62.7; 110.07167, 13; 71.95253, 6.3; 95.04964, 4.5; 69.04542, 2.9; 153.94847, 2.9; 136.04741, 2.8; 160.52729, 2.7; 56.96557, 2.4; 151.52223, 2.3; 53.0394, 1.8; 127.96941, 1.7; 83.06097, 1.7; 105.04523, 1.7; 86.94329, 1.6; 207.99531, 1.6; 135.04423, 1.3; 171.95919, 1.1; 84.96031, 1; 144.033, 0.8; 131.00172, 0.8; 142.01753, 0.7"
197.08139,197.08084,Acetosyringone,201112_Std_250nMStdsInH2O_50dda2,5.428,4.628,6.228,"131.54123, 100; 153.53603, 85.6; 56.96554, 57; 144.53078, 56.8; 131.04924, 49.8; 140.04685, 31.9; 140.54643, 21.6; 122.53607, 19.1; 143.04916, 16.4; 170.09639, 16.3; 118.03596, 15.5; 214.08598, 13.5; 156.0387, 13.4; 165.04402, 12; 217.05373, 11.8; 216.80051, 10.3; 127.04111, 9.4; 103.05458, 8.9; 155.07082, 8.1; 111.95941, 6; 186.09134, 5.5; 124.53358, 5.3; 143.08546, 4.9; 57.07064, 4.8; 135.52528, 4.3; 162.54144, 3.9; 156.08083, 3.6; 134.04405, 3.6; 128.00211, 3.5; 84.96021, 3.2; 130.06522, 3.1; 182.07271, 3.1; 111.52581, 3; 130.53345, 2.9; 146.0125, 2.8; 216.81383, 2.7; 91.05479, 2.7; 176.02286, 2.6; 129.54391, 2.5; 147.99165, 2.5; 115.05457, 2.4; 152.05441, 2.2; 72.93781, 2.2; 123.04422, 2.2; 95.04964, 2; 113.53098, 2; 113.96409, 1.9; 197.09638, 1.7; 72.9604, 1.7; 109.03085, 1.7; 158.01257, 1.5; 128.06197, 1.4; 85.99197, 1.4; 129.98117, 1.4; 154.55768, 1.4; 170.01219, 1.2; 133.53877, 1.2; 74.97596, 1.2; 113.02582, 1.2; 123.03342, 1; 140.52811, 1; 109.99146, 0.9; 153.06952, 0.9; 132.0336, 0.9; 90.94812, 0.9; 213.98402, 0.9; 142.04115, 0.8; 194.0338, 0.8; 119.52332, 0.8; 91.94846, 0.8; 115.52865, 0.8; 97.99161, 0.8; 129.06975, 0.8; 88.02543, 0.7; 154.9736, 0.7; 66.0834, 0.7; 212.20671, 0.7; 67.05205, 0.7; 197.07851, 0.7; 99.05657, 0.7; 194.51756, 0.7; 81.07059, 0.7; 71.65794, 0.7; 58.7846, 0.7; 162.02065, 0.7; 102.53054, 0.7; 197.10754, 0.7; 110.94983, 0.7; 63.89619, 0.7; 98.87853, 0.7; 81.47784, 0.7; 114.51308, 0.6; 61.49352, 0.6; 129.29419, 0.6; 57.03448, 0.6; 102.34233, 0.6; 52.50368, 0.6; 104.41833, 0.6; 111.80364, 0.6; 88.94376, 0.6; 52.37541, 0.6; 58.14135, 0.6; 213.80986, 0.6; 77.89217, 0.6; 71.19577, 0.6; 71.29778, 0.6; 67.98042, 0.6; 104.0654, 0.6; 53.28212, 0.6; 69.82394, 0.6; 74.1461, 0.6"
199.06065,199.06293,Syringic Acid,201112_Std_250nMStdsInH2O_50dda2,5.587,4.787,6.387,NA
200.12866,200.12801,C6-HSL,201112_Std_250nMStdsInH2O_50dda2,3.929,3.1289999999999996,4.729,"128.95093, 100; 71.08666, 79.4; 55.93547, 77.3; 146.96133, 56.6; 76.92933, 54.2; 135.94545, 45.8; 102.05542, 41.7; 153.95591, 30; 74.06114, 29.1; 200.14662, 26.4; 90.94823, 21.5; 99.08098, 19.3; 88.96897, 17.8; 125.96127, 17.6; 107.95084, 12.8; 72.93785, 12.5; 84.96036, 12.4; 107.04954, 12.3; 219.87677, 8.8; 176.9383, 8; 200.10739, 6.8; 148.11556, 6.7; 149.0995, 6.4; 131.97482, 5.3; 125.00275, 5.2; 158.92775, 5; 135.96522, 4.8; 113.96421, 4.6; 56.05026, 4.2; 89.94053, 4.1; 70.95865, 4.1; 85.02912, 4; 128.95615, 3.4; 105.93522, 3.4; 108.95852, 2.8; 117.95506, 2.6; 95.04966, 2.5; 56.96564, 2.4; 74.02434, 2.4; 176.98066, 2.4; 71.92995, 2.3; 158.9967, 2.2; 73.94556, 2.1; 117.93528, 2; 81.03433, 1.9; 117.95472, 1.6; 55.93367, 1.4; 106.99248, 1.4; 169.9774, 1.4; 131.97505, 1.3; 84.04503, 1.3; 94.06568, 1.3; 200.07121, 1.3; 124.00929, 1.2; 141.00031, 1.1; 158.96126, 1.1; 130.92082, 1.1; 177.95734, 1.1; 148.11478, 1.1; 111.31834, 1; 97.00821, 1; 120.0845, 1; 195.19676, 1; 114.13601, 1; 194.94942, 1; 96.15468, 1; 88.03385, 1; 69.85448, 1; 66.11034, 1; 74.09721, 1; 129.94359, 1; 162.11038, 1; 68.2271, 1; 85.88578, 1; 130.67148, 1; 102.97041, 1; 167.24884, 0.9; 156.45276, 0.9; 67.89753, 0.9; 60.8083, 0.9; 141.2654, 0.9; 56.29467, 0.9; 130.9666, 0.9; 208.0596, 0.9; 54.37852, 0.9; 172.89824, 0.9; 85.05975, 0.9; 121.32159, 0.9; 81.18148, 0.9; 90.00639, 0.9; 81.9892, 0.9; 148.97682, 0.9; 154.61319, 0.9; 52.45878, 0.9; 50.75225, 0.9; 82.73392, 0.9; 63.65199, 0.9; 98.98422, 0.9; 207.58374, 0.9; 63.90184, 0.8; 53.76087, 0.8; 84.41503, 0.8; 65.23383, 0.8; 76.8246, 0.8; 64.29463, 0.8; 69.02092, 0.8; 55.94526, 0.8; 54.25795, 0.8; 50.21022, 0.8"
201.04865,201.04799,Camalexin,201112_Std_250nMStdsInH2O_50dda2,6.92,6.12,7.72,"201.04805, 100; 58.99576, 4.6; 142.05251, 2.2; 160.02149, 1.5; 168.06807, 1.5; 174.03721, 1.4; 216.80833, 0.9; 76.92852, 0.8; 125.50664, 0.7; 134.51194, 0.7; 218.12195, 0.6; 218.80341, 0.6; 169.07598, 0.6"
204.10191,204.10194,3 Indolebutyric Acid,201112_Std_250nMStdsInH2O_50dda2,7.326,6.526,8.126,"186.09137, 100; 130.06526, 41.1; 144.08084, 34; 168.08086, 33.4; 158.09651, 20.1; 220.70244, 9.1; 84.96042, 4; 56.96566, 3.8; 117.05772, 3.5; 204.10252, 3.5; 143.07335, 3.2; 167.07314, 3.2; 55.01869, 3; 136.06198, 2.8; 204.04715, 2.5; 187.09464, 2.4; 149.04585, 2.3; 144.04472, 2.2; 204.13806, 2; 187.62932, 1.8; 122.06036, 1.5; 210.98849, 1.3; 130.46938, 1.3; 69.03421, 1.3; 121.95801, 1.3; 215.09259, 1.2; 104.74243, 1.2; 97.63998, 1.2; 96.15205, 1.1; 102.5823, 1.1"
204.12358,204.12302,Acetyl-L-carnitine,201112_Std_250nMStdsInH2O_50dda2,0.831,0.030999999999999917,1.631,"85.02902, 100; 60.08157, 10; 144.10199, 2.7; 145.04965, 2.5; 204.12323, 2; 84.96033, 1; 57.03434, 0.8; 222.45003, 0.6"
205.0977,205.09706,Tryptophan,201112_Std_250nMStdsInH2O_50dda2,2.028,1.228,2.8280000000000003,"146.0601, 100; 118.06548, 29.9; 144.08086, 23; 188.07063, 18.3; 132.08086, 10.1; 159.09198, 7.7; 170.06018, 7.2; 222.44519, 5; 84.96027, 4.8; 176.93826, 3.6; 142.0654, 3.5; 143.07304, 3.2; 160.07594, 2.6; 130.06516, 2.6; 158.9281, 2.2; 74.02441, 2.1; 222.45845, 2; 222.46782, 1.7; 56.96552, 1.6; 123.02352, 1.5; 146.96078, 1.2; 117.07011, 1.2; 55.93523, 1.1; 59.16843, 1.1; 83.85793, 1.1; 83.97613, 1; 74.25083, 1; 175.68929, 1; 76.20339, 1; 58.83401, 1; 77.6569, 0.9; 97.83549, 0.9; 107.4325, 0.9; 62.4667, 0.9; 53.71037, 0.8; 53.12922, 0.8"
206.08173,206.08125,Indole 3 Lactic Acid,201112_Std_250nMStdsInH2O_50dda2,4.667,3.867,5.467,NA
209.09262,209.09204,Kynurenine,201112_Std_250nMStdsInH2O_50dda2,1.262,0.46199999999999997,2.0620000000000003,"146.06021, 100; 94.06572, 94.4; 120.04474, 47.7; 174.05515, 46.4; 118.06548, 42.3; 136.07584, 31; 74.02436, 29.8; 84.96035, 25.7; 209.1076, 24.5; 150.05498, 20.3; 99.00818, 18.9; 132.04466, 16.8; 208.9548, 13.4; 222.44659, 11.3; 104.04996, 10.7; 106.06564, 9.6; 209.15413, 7.2; 102.9708, 7.1; 56.96558, 6.4; 57.07073, 6.1; 209.20184, 6; 192.06583, 5.6; 163.02785, 5; 226.96619, 4.8; 152.96518, 4.2; 222.43253, 3.8; 123.9739, 3.6; 222.45769, 3.4; 124.00086, 3.2; 85.96373, 3.1; 170.97575, 3.1; 222.46704, 2.8; 226.40327, 2.8; 106.24864, 2.5; 108.49986, 2.4; 164.07048, 2.4; 198.87778, 2.4; 56.77265, 2.3; 54.24873, 2.2; 73.41167, 2; 67.17734, 2; 59.06002, 1.9"
215.13957,215.13899,Desthiobiotin,201112_Std_250nMStdsInH2O_50dda2,4.482,3.6820000000000004,5.282,"197.12851, 100; 179.11794, 75.4; 96.05301, 49.7; 95.04966, 42.4; 142.0042, 32.1; 53.03938, 25.5; 141.00052, 25.1; 109.1015, 22.2; 106.04844, 18.1; 105.04513, 17.4; 136.11211, 17.3; 69.07056, 15.6; 95.08606, 15.2; 54.04273, 13.4; 154.12262, 11.8; 99.05579, 9.8; 111.0558, 8.5; 67.05495, 8.5; 84.96021, 7.9; 222.45018, 6.4; 137.09601, 6; 78.04266, 5.4; 93.07037, 5.3; 126.12791, 5.2; 77.03926, 4.8; 57.0707, 4.4; 176.93828, 4.4; 119.08575, 4.3; 158.92799, 3.9; 96.04496, 3.8; 58.07395, 3.7; 151.12311, 3.7; 152.10693, 3.5; 81.03413, 3.3; 159.03052, 2.9; 121.02882, 2.9; 70.06589, 2.9; 158.02744, 2.8; 134.09642, 2.7; 81.07044, 2.6; 137.071, 2.4; 153.10242, 2.2; 51.02372, 2.2; 55.05506, 2.1; 102.97066, 2.1; 94.06574, 2; 107.08582, 1.9; 222.46188, 1.8; 111.11709, 1.7; 222.4713, 1.7; 82.03742, 1.6; 79.05492, 1.6; 110.09679, 1.6; 108.0526, 1.5; 72.08132, 1.5; 137.94032, 1.4; 55.01859, 1.4; 100.07614, 1.4; 151.0865, 1.4; 132.90298, 1.4; 126.91855, 1.3; 146.17842, 1.3; 96.08118, 1.3; 125.07127, 1.3; 210.85075, 1.3; 222.43616, 1.3; 84.08128, 1.2; 159.6492, 1.2; 53.12383, 1.2; 72.38361, 1.1; 184.98871, 1.1; 67.04411, 1.1; 54.39919, 1.1; 164.84236, 1.1; 53.67866, 1.1; 58.43323, 1; 63.76883, 1"
216.08853,216.08806,Kinetin,201112_Std_250nMStdsInH2O_50dda2,3.434,2.6340000000000003,4.234,NA
218.13924,218.13864,Propionyl-L-carnitine,201112_Std_250nMStdsInH2O_50dda2,1.009,0.20899999999999985,1.809,"85.02903, 100; 60.08157, 7; 109.07648, 5.5; 144.10204, 2.6; 159.06927, 2.5; 175.09795, 2.3; 218.13928, 2.2; 218.89735, 2.1; 134.07146, 1.6; 57.03427, 1.4; 177.11369, 1.4; 84.96028, 1.3; 222.44884, 1.1; 111.092, 1.1; 176.93802, 1; 110.07176, 1; 136.08704, 1; 194.974, 0.9; 135.09174, 0.8; 68.05013, 0.7"
220.1185,220.11787,Vitamin B5,201112_Std_250nMStdsInH2O_50dda2,1.167,0.367,1.967,"136.06184, 100; 178.10887, 13.7; 90.05554, 10.2; 148.06181, 8.9; 137.08231, 8.7; 161.08232, 6.6; 202.10868, 5.5; 185.08215, 5.2; 124.07595, 3.7; 179.09286, 3.5; 84.96032, 3; 220.11905, 2.9; 219.93849, 2.7; 98.02415, 2.6; 72.04513, 2.2; 85.06538, 2.1; 95.04973, 2; 159.0667, 1.7; 136.08714, 1.6; 222.44542, 1.6; 57.07067, 1.5; 222.44316, 1.5; 67.05505, 1.5; 142.08618, 1.4; 95.06084, 1.4; 116.03459, 1.2; 107.0495, 1.2; 119.0354, 1.2; 222.45711, 1.2; 103.07585, 1.1; 70.02948, 1; 69.07056, 0.9; 222.46674, 0.8; 137.04587, 0.8; 68.0503, 0.8; 184.09657, 0.7; 120.05592, 0.7; 59.04988, 0.7; 67.05492, 0.7; 96.0561, 0.7; 73.02912, 0.6; 175.09763, 0.6"
225.07629,225.07545,Sinapic Acid,201112_Std_250nMStdsInH2O_50dda2,5.849,5.049,6.649,NA
228.15997,228.15932,C8-HSL,201112_Std_250nMStdsInH2O_50dda2,7.273,6.473,8.073,"57.07064, 100; 213.11476, 52.6; 107.04951, 45.3; 107.07219, 37.8; 102.05531, 27.2; 141.00043, 21.9; 74.06066, 21.6; 228.13841, 14.7; 84.96023, 12.3; 95.04958, 12; 228.17459, 6.5; 67.05491, 6.4; 212.10688, 6.3; 109.10151, 6.2; 53.03935, 6; 222.46027, 5.5; 120.08103, 5.3; 56.05023, 5.3; 218.11829, 4.6; 105.0451, 4.5; 71.04977, 4.3; 106.06543, 4.1; 134.09647, 4.1; 55.93518, 3.9; 228.23232, 3.5; 134.05998, 3.5; 127.11196, 3.4; 74.02441, 3.3; 221.53882, 2.8; 222.47391, 2.7; 91.0547, 1.9; 85.02902, 1.9; 56.96546, 1.4; 135.0442, 1.3; 77.03917, 1.3; 73.03074, 1.3; 79.05478, 1.2; 222.48287, 1.1; 150.03317, 0.8; 105.04494, 0.8; 213.10368, 0.7; 81.07032, 0.6; 84.04486, 0.6; 123.94539, 0.6"
232.09685,232.09685,cinnamoyl-HSL,201112_Std_250nMStdsInH2O_50dda2,6.109,5.309,6.909,"131.04928, 100; 103.05462, 32.2; 208.95506, 8.3; 163.02775, 7; 119.00169, 5.8; 56.96555, 5.8; 84.96026, 5.4; 222.45885, 4.7; 208.95485, 4.3; 105.96335, 3; 226.96549, 2.7; 222.47039, 2.5; 100.99153, 2.4; 173.08383, 2.2; 88.03992, 2.1; 137.01215, 2; 250.00534, 1.5; 158.06023, 1.4; 112.1122, 1.4; 181.03837, 1.2; 170.9757, 1.2; 190.94476, 1.2; 119.04922, 1.1; 231.99449, 0.9; 89.06034, 0.9; 222.4455, 0.8; 152.96494, 0.8; 231.97092, 0.7; 222.48866, 0.7; 231.99519, 0.6"
232.15488,232.1543,Butyryl-L-carnitine,201112_Std_250nMStdsInH2O_50dda2,1.39,0.5899999999999999,2.19,"85.02904, 100; 60.08158, 5.3; 231.99533, 4.7; 250.00581, 2.3; 144.10197, 1.8; 173.08094, 1.3; 56.96564, 1.3; 208.95526, 1.2; 208.95488, 1.1; 57.03428, 1; 71.04987, 1; 84.96033, 0.7; 73.99205, 0.6; 226.96563, 0.6; 220.50279, 0.6"
233.129,233.12833,Melatonin,201112_Std_250nMStdsInH2O_50dda2,6.247,5.447,7.047,"174.09137, 100; 159.06787, 21; 143.07304, 5.5; 151.0325, 5.3; 233.20131, 5.3; 151.12297, 4.7; 69.04542, 4.4; 84.96027, 2.9; 176.93839, 2.3; 144.08089, 1.5; 131.07336, 1.5; 216.10164, 1.5; 158.92808, 1.3; 132.0527, 1.3; 221.38995, 1; 131.04941, 1; 222.45288, 0.9; 56.96551, 0.8; 222.45506, 0.8; 83.08606, 0.8; 233.11089, 0.7; 198.09149, 0.7; 81.03402, 0.7; 142.0652, 0.7; 147.08049, 0.6; 55.05508, 0.6"
