mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
222.09712,222.09712,N-Acetylglucosamine,201110_Std_4uMStdsMix2InH2O_50pos1,8.489,7.689,9.289,NA
223.07526,223.0748,Cystathionine,201110_Std_4uMStdsMix2InH2O_50pos1,12.5,11.7,13.3,"88.02217, 100; 134.02722, 52.7; 218.50983, 7.1; 56.05031, 6.1; 223.21706, 1.8; 111.09222, 1.4; 218.52238, 1.3"
227.11441,227.11362,Carnosine,201110_Std_4uMStdsMix2InH2O_50pos1,11.734,10.934,12.534,"110.07167, 100; 156.07688, 25.6; 122.07161, 15.2; 164.08186, 11; 95.06096, 8.1; 100.11258, 3.3; 152.08193, 3.3; 83.06101, 2.5; 181.10838, 2.4; 210.08752, 2.1; 146.07149, 2; 218.39293, 1.5; 93.04522, 1.5; 112.08739, 0.6"
241.13007,241.12923,Anserine,201110_Std_4uMStdsMix2InH2O_50pos1,10.5,9.7,11.3,"109.07649, 100; 126.10286, 34.8; 170.09256, 34; 153.06605, 19.4; 96.06798, 19.3; 97.07662, 7.9; 95.06094, 7.2; 124.08722, 5.9; 150.10275, 5.7; 180.11353, 5.2; 168.11335, 5; 241.13002, 4.2; 224.10321, 3.6; 218.03754, 3.5; 68.05022, 2.8; 83.06105, 2.1; 59.0612, 2; 135.05553, 1.8; 125.07122, 1.7; 72.04513, 1.5; 197.14, 1.5; 194.0928, 1.4; 179.1294, 1.4; 212.10339, 1.4; 111.0556, 1.3; 218.71838, 1.2; 58.06596, 1.1; 112.03973, 1; 62.98257, 0.8; 110.07175, 0.6"
244.09335,244.09248,Cytidine,201110_Std_4uMStdsMix2InH2O_50pos1,8.483,7.683,9.283,"112.05095, 100; 95.02451, 1.9; 220.42157, 0.9; 217.97252, 0.7; 244.20627, 0.6"
252.10966,252.10905,Deoxyadenosine,201110_Std_4uMStdsMix2InH2O_50pos1,4.286,3.486,5.086,"136.06191, 100; 99.04457, 3.9; 117.05504, 2.6; 73.02873, 2.6; 71.04956, 2; 117.05262, 1.4; 69.03425, 1.1; 81.03419, 0.9"
255.108,255.10725,Glucosylglycerol,201110_Std_4uMStdsMix2InH2O_50pos1,10.146,9.346,10.946,NA
262.12906,262.1286,Methylmalonyl carnitine,201110_Std_4uMStdsMix2InH2O_50pos1,9.357,8.557,10.157,"85.02906, 100; 60.08158, 14.8; 144.10207, 10.5; 59.07376, 8.4; 58.06595, 5.8; 103.03952, 5.7; 101.02388, 2.7; 57.03431, 1.9; 262.1288, 1.8; 162.11274, 1.3; 73.02916, 1.3; 215.81674, 1.3; 218.13905, 1; 129.07873, 0.8; 203.0555, 0.7; 84.08145, 0.6"
268.10458,268.10397,Adenosine,201110_Std_4uMStdsMix2InH2O_50pos1,5.229,4.429,6.029,"136.06191, 100; 57.0343, 1.2; 85.02905, 0.9; 55.01867, 0.7; 73.02913, 0.6"
269.08859,269.08789,Inosine,201110_Std_4uMStdsMix2InH2O_50pos1,7.707,6.907,8.507,"137.04594, 100; 218.15106, 2.8; 217.4201, 2.4; 110.03538, 0.7; 217.43489, 0.6; 119.03533, 0.6"
284.09949,284.09866,Guanosine,201110_Std_4uMStdsMix2InH2O_50pos1,9.271,8.471,10.071,"152.0568, 100; 153.04075, 7.3; 135.03044, 1.9; 110.03525, 1.2; 56.9656, 1.2; 128.04576, 0.9; 161.01224, 0.8; 143.00168, 0.7"
294.1189,294.11841,N-Acetylmuramic acid,201110_Std_4uMStdsMix2InH2O_50pos1,7.091,6.291,7.891,"138.0563, 100; 126.0563, 30; 144.06561, 26.8; 84.04505, 22.3; 216.96734, 18; 96.04491, 15.3; 98.06059, 13.1; 109.02887, 6.7; 216.98122, 6.1; 97.02891, 5.2; 84.04499, 3.5; 81.03412, 3.3; 127.03914, 2.6; 96.04504, 2.1; 99.04472, 2; 69.03429, 1.9; 80.0502, 1.4; 108.04474, 1; 227.65198, 0.9; 60.04522, 0.8; 249.05463, 0.8; 218.97835, 0.7; 74.97177, 0.6; 67.54205, 0.6; 154.67546, 0.6; 132.82872, 0.6; 114.05509, 0.6; 200.07103, 0.6; 89.54073, 0.6; 61.02916, 0.6; 171.68352, 0.6; 168.06606, 0.6; 150.33749, 0.6; 123.23547, 0.6"
425.17712,425.17612,Chitobiose,201110_Std_4uMStdsMix2InH2O_50pos1,10.139,9.339,10.939,"84.04505, 100; 126.05614, 89.8; 138.05506, 69.2; 215.40985, 24.8; 144.06569, 16.5; 96.04484, 9.4; 216.12267, 8.9; 215.3968, 7.8; 98.06057, 6.9; 216.13602, 4.5; 215.42186, 3.1; 215.3802, 2.4; 215.43201, 2.2; 109.02876, 1.9; 301.92987, 1.8; 61.02916, 1.8; 215.39455, 1.7; 218.96814, 1.7; 168.06531, 1.7; 218.97734, 1.6; 227.66945, 1.3; 218.95912, 1.1; 419.47061, 1; 91.01106, 1; 393.34613, 1; 56.05029, 1; 218.94937, 1; 215.37418, 1; 433.14606, 0.9; 96.17312, 0.9; 169.0728, 0.9; 301.95877, 0.9; 101.67515, 0.9; 159.48198, 0.9; 340.13901, 0.9; 90.42085, 0.9; 159.78996, 0.9; 385.76453, 0.9; 329.09445, 0.9; 129.18987, 0.9; 165.26884, 0.8; 204.08693, 0.8; 166.97836, 0.8; 127.1034, 0.8; 140.62508, 0.8; 96.19035, 0.8; 215.49532, 0.8; 149.84738, 0.8; 100.942, 0.8; 182.19606, 0.8; 391.16367, 0.8; 52.39515, 0.8; 215.35466, 0.8; 150.76859, 0.8; 449.05591, 0.8; 188.73532, 0.8; 59.56597, 0.8; 63.39164, 0.8; 64.25204, 0.8; 218.08221, 0.8; 209.98752, 0.8; 149.56844, 0.8; 164.9863, 0.8; 94.04298, 0.8; 53.87434, 0.8; 97.068, 0.8; 97.0289, 0.8; 127.53387, 0.8; 290.48074, 0.8; 178.12744, 0.8; 60.26708, 0.8; 189.45215, 0.8; 207.86525, 0.8; 379.36896, 0.7; 260.94983, 0.7; 54.78804, 0.7; 57.60589, 0.7; 76.21185, 0.7; 150.97372, 0.7; 80.35945, 0.7; 71.56731, 0.7; 60.12634, 0.7; 378.25241, 0.7; 97.8457, 0.7; 57.02777, 0.7; 62.32604, 0.7; 149.37355, 0.7; 113.44894, 0.7; 90.5897, 0.7; 76.99679, 0.7; 131.31531, 0.7; 57.05513, 0.7; 65.15263, 0.7; 61.05975, 0.7; 58.00396, 0.7; 72.12589, 0.7; 78.06455, 0.7; 104.01093, 0.7; 70.99451, 0.7; 52.92019, 0.6; 56.53629, 0.6"
457.11246,457.11172,Riboflavin Monophosphate,201110_Std_4uMStdsMix2InH2O_50pos1,9.41,8.61,10.21,"243.08781, 100; 81.03419, 52.2; 172.08704, 50.3; 216.07701, 44.8; 98.98471, 30.7; 69.03424, 27.3; 99.04462, 19.3; 71.04992, 14.6; 214.09783, 12.3; 215.16982, 11.6; 57.0343, 11.6; 200.08207, 11.5; 159.09173, 11; 215.15921, 10.2; 117.05486, 8.9; 175.08706, 8; 173.07117, 7.5; 53.03946, 7.1; 341.12455, 6.8; 73.02918, 6.5; 59.04994, 6.3; 224.11826, 6.2; 219.07681, 5.8; 184.08712, 5.4; 359.13598, 5.2; 229.0847, 4.8; 198.10266, 4.7; 147.09186, 4.6; 221.94051, 4.4; 210.10266, 4.4; 244.07211, 4.2; 252.11367, 4.1; 359.13464, 4; 218.0927, 3.9; 199.12319, 3.9; 198.06678, 3.9; 190.09779, 3.7; 297.09836, 3.4; 226.09751, 3.3; 209.10715, 3.2; 316.12953, 3.2; 228.11353, 2.6; 215.18008, 2.6; 215.15094, 2.4; 59.06122, 2.3; 221.95139, 2.3; 185.10753, 2.2; 272.10334, 2.1; 397.07909, 2; 197.10806, 1.9; 186.10294, 1.9; 334.09473, 1.9; 87.04452, 1.9; 285.09773, 1.7; 227.11758, 1.7; 215.19122, 1.7; 244.1082, 1.6; 215.13921, 1.6; 323.11441, 1.6; 334.09555, 1.5; 341.12521, 1.5; 298.11835, 1.4; 254.12839, 1.4; 225.1021, 1.4; 171.09183, 1.3; 218.75934, 1.3; 396.09647, 1.2; 218.74989, 1.2; 270.1248, 1.2; 229.0851, 1.2; 377.14651, 1.1; 197.09541, 1.1; 307.08505, 1.1; 174.10266, 1; 218.74045, 0.9; 59.68228, 0.9; 157.07564, 0.9; 184.09982, 0.9; 227.65324, 0.9; 211.11047, 0.8; 215.12949, 0.8; 245.1286, 0.8; 403.07751, 0.8; 173.10764, 0.8; 179.00961, 0.8; 209.09589, 0.7; 351.07507, 0.7; 215.11867, 0.7; 236.11772, 0.7; 226.13329, 0.7; 215.20296, 0.7; 212.11838, 0.7; 183.09172, 0.7; 199.08743, 0.6; 215.10788, 0.6; 191.0817, 0.6; 172.09549, 0.6; 145.07594, 0.6; 70.07516, 0.6; 167.81248, 0.6; 295.04742, 0.6; 244.97708, 0.6; 165.42702, 0.6; 218.76866, 0.6; 190.80518, 0.6; 257.10297, 0.6; 62.75784, 0.6; 293.74402, 0.6; 76.43073, 0.6; 215.21161, 0.6"
613.15979,613.15845,Glutathione Disulfide,201110_Std_4uMStdsMix2InH2O_50pos1,13.56,12.76,14.36,"231.04355, 100; 185.03815, 60.6; 177.03296, 44.1; 130.05011, 39.4; 131.04532, 34.6; 162.02228, 16.4; 76.02225, 15.7; 235.0206, 15; 153.0661, 14.9; 131.99367, 14.5; 84.0451, 13.6; 85.04031, 13.3; 181.06075, 9.4; 199.07158, 9; 155.08171, 9; 76.0401, 8.9; 113.03499, 8.9; 92.01711, 8.9; 179.04868, 8.5; 109.07657, 8.3; 107.99413, 8.3; 159.02258, 7.4; 129.06615, 6; 112.03988, 5.3; 140.0168, 5; 99.05583, 4.5; 227.66473, 4; 288.06445, 4; 144.0117, 3.8; 100.02217, 3.7; 227.65146, 3.6; 160.00662, 3.4; 142.03246, 3.3; 116.01678, 3.1; 74.00668, 3.1; 139.03275, 3; 83.06109, 2.9; 189.0153, 2.8; 202.04129, 2.8; 107.06106, 2.6; 170.02707, 2.6; 155.91695, 2.5; 155.04515, 2.5; 265.03101, 2.4; 231.23036, 2.4; 394.13391, 2.4; 173.07294, 2.3; 150.7628, 2.3; 134.58307, 2.3; 146.78221, 2.3; 63.95823, 2.3; 272.16562, 2.2; 224.41628, 2.2; 57.16566, 2.2; 336.98248, 2.2; 376.17682, 2; 444.42853, 2; 170.57051, 2; 157.87881, 1.9; 50.02484, 1.9; 84.22441, 1.9; 64.39288, 1.8; 55.23789, 1.8; 80.31008, 1.8"
90.0555,90.0554,Sarcosine,201110_Std_4uMStdsMix2InH2O_50pos2,10.373,9.573,11.173,"90.05555, 100; 72.0815, 48.1; 90.09191, 37.8; 62.66344, 3; 106.98116, 2.9; 90.03812, 2.8; 64.8263, 2.8; 74.87283, 2.8; 106.22288, 2.8; 91.87968, 2.7; 83.6892, 2.6; 86.88986, 2.6; 57.38042, 2.6; 65.17492, 2.5; 72.65712, 2.5; 104.15313, 2.4; 95.02942, 2.4; 87.97456, 2.4; 79.59665, 2.4; 66.37565, 2.3; 78.3618, 2.3"
90.0555,90.05555,beta-Alanine,201110_Std_4uMStdsMix2InH2O_50pos2,11.681,10.881,12.481,"90.0556, 100; 72.08152, 74.2; 90.09196, 56.4; 72.04514, 38.5; 61.02921, 4.4; 55.0551, 4; 68.36146, 3.8; 81.20937, 3.7; 83.83797, 3.6; 50.61449, 3.6; 52.72553, 3.5; 52.34737, 3.5; 64.60375, 3.5; 107.38395, 3.4; 77.84779, 3.4; 61.18794, 3.4; 65.93513, 3.4; 55.8878, 3.4; 77.35571, 3.4; 80.31325, 3.2"
112.05109,112.0509,Cytosine,201110_Std_4uMStdsMix2InH2O_50pos2,7.333,6.533,8.133,"112.05095, 100; 95.02456, 12; 69.04548, 3.9; 94.04058, 1.3; 112.09539, 1"
121.03233,121.03204,Dimethylsulfonioacetate (DMS-Ac),201110_Std_4uMStdsMix2InH2O_50pos2,8.81,8.01,9.61,"121.03209, 100; 62.01926, 39.8; 61.01144, 36.7; 63.02707, 6.5; 75.02702, 4; 103.02167, 2; 106.00871, 0.7"
124.03986,124.03947,Vitamin B3,201110_Std_4uMStdsMix2InH2O_50pos2,2.859,2.059,3.659,"124.0396, 100; 124.08722, 90.8; 83.06105, 9.7; 80.04963, 9.1; 96.04495, 6.2; 107.06085, 3.4; 124.05893, 2.3; 124.07646, 1.3; 101.02568, 0.6"
126.06673,126.06637,5-Methylcytosine,201110_Std_4uMStdsMix2InH2O_50pos2,6.246,5.446,7.046,"126.06641, 100; 109.04007, 10.8; 83.06103, 6.6; 108.05607, 4.9; 81.04539, 1; 56.0503, 0.7"
127.07322,127.07282,Melamine,201110_Std_4uMStdsMix2InH2O_50pos2,7.387,6.587,8.187,"127.07294, 100; 85.05153, 32.3; 60.05644, 1.7; 68.02541, 1.5; 110.04664, 0.9"
132.10181,132.10205,Trimethylammonium Propionate (TMAP),201110_Std_4uMStdsMix2InH2O_50pos2,9.943,9.143,10.743,"132.1021, 100; 58.06593, 8.4; 60.08159, 5.4; 73.02915, 4.7; 59.07374, 4.6"
135.04797,135.04749,DMSP,201110_Std_4uMStdsMix2InH2O_50pos2,10.152,9.352,10.952,"73.02913, 100; 63.02709, 73.1; 135.04763, 36.7; 55.01867, 4; 61.01143, 2.1; 91.03957, 0.9; 114.05527, 0.6"
137.04634,137.04584,Hypoxanthine,201110_Std_4uMStdsMix2InH2O_50pos2,6.393,5.593,7.193,"137.04581, 100; 110.03533, 6.5; 119.03557, 5.4; 94.04058, 4.2; 136.9935, 4; 121.97108, 1; 138.05522, 0.9; 138.04933, 0.8"
138.0555,138.05504,Homarine,201110_Std_4uMStdsMix2InH2O_50pos2,6.147,5.347,6.947,"138.05508, 100; 96.04494, 24.7; 94.0657, 15.4; 124.03961, 6.8; 138.05063, 3.5; 138.0915, 2.6; 137.99766, 1.3; 78.03453, 0.9; 138.10249, 0.7; 110.06053, 0.7"
139.05075,139.05026,Imidazoleacrylic Acid,201110_Std_4uMStdsMix2InH2O_50pos2,7.554,6.754,8.354,"121.03997, 100; 139.05036, 71.8; 95.06096, 22.2; 93.04532, 21.6; 139.12314, 12.7; 97.04021, 2.7; 68.05026, 1.9; 98.09699, 1.5; 111.09109, 1.5; 66.0346, 0.9"
140.03815,140.03755,N-methyltaurine,201110_Std_4uMStdsMix2InH2O_50pos2,7.961,7.161,8.761,"140.03771, 100; 58.06593, 88; 96.99592, 13.9; 122.04183, 12.1; 122.02722, 8.4; 140.05052, 7.7; 140.1264, 5.9; 56.05028, 2.8; 96.06121, 2.1; 78.98557, 1.8; 94.04865, 1.8; 116.9723, 1; 115.00623, 1; 112.09542, 0.7; 108.99591, 0.6"
143.08205,143.08167,Ectoine,201110_Std_4uMStdsMix2InH2O_50pos2,9.93,9.13,10.73,"97.07655, 100; 143.08163, 63; 68.05022, 12; 101.07144, 8.4; 56.05028, 3.5; 73.07673, 2.2; 102.05543, 0.6"
146.1181,146.11757,Acetylcholine,201110_Std_4uMStdsMix2InH2O_50pos2,11.424,10.624,12.224,"87.04468, 100; 60.08157, 4.5; 146.11776, 4.2"
148.06099,148.06033,beta-Glutamic acid,201110_Std_4uMStdsMix2InH2O_50pos2,10.938,10.138,11.738,"88.03994, 100; 100.07624, 3.4; 148.08705, 2.7; 148.09701, 2.6; 70.02953, 2.3; 148.06077, 1.8; 148.11223, 1.5"
148.09737,148.09682,4-Hydroxyisoleucine,201110_Std_4uMStdsMix2InH2O_50pos2,8.602,7.802,9.402,"74.02437, 100; 84.08146, 43.9; 150.07755, 41.6; 58.06594, 32.1; 100.07705, 14.6; 148.09697, 10.5; 148.08698, 8.7; 102.09182, 8.6; 95.04964, 8; 148.11223, 7.9; 113.06021, 6.8; 130.08646, 6; 150.10274, 5.3; 57.07069, 3.4; 150.1279, 3.1; 67.05494, 2.6; 86.09705, 2.2; 110.08437, 2.1; 150.02704, 2; 94.04048, 2; 150.11267, 1.9; 88.07627, 1.8; 150.09163, 1.6; 109.07643, 1.6; 132.10214, 1.3; 123.0668, 1.1; 150.81409, 1; 123.65614, 1; 128.28262, 0.9; 64.71733, 0.9; 136.67181, 0.9; 169.04848, 0.9; 59.03412, 0.9; 77.62579, 0.9; 165.50266, 0.9; 90.05937, 0.9; 151.31058, 0.8; 150.22577, 0.8; 58.71542, 0.8; 135.86867, 0.8; 70.27428, 0.8; 58.93501, 0.8; 73.14646, 0.8; 133.05115, 0.8; 76.2608, 0.8; 78.89297, 0.8; 63.06199, 0.8; 106.66716, 0.8; 89.2105, 0.7; 50.4913, 0.7; 128.02339, 0.7; 69.64805, 0.7; 62.53785, 0.7; 80.14017, 0.7; 118.48544, 0.7; 156.91876, 0.7; 59.92452, 0.7; 154.41768, 0.7; 60.13074, 0.7; 58.7305, 0.7; 116.48755, 0.7; 50.18489, 0.7; 92.79829, 0.7; 67.38593, 0.7; 52.63516, 0.7; 55.90528, 0.6"
150.07797,150.07739,6-Methyladenine,201110_Std_4uMStdsMix2InH2O_50pos2,4.008,3.208,4.808,"150.07752, 100; 94.04054, 4.8; 123.06684, 3.2; 57.04553, 1.3; 133.05109, 1; 148.0619, 0.7; 135.05409, 0.6; 96.05617, 0.6"
152.05724,152.05663,Guanine,201110_Std_4uMStdsMix2InH2O_50pos2,8.606,7.806,9.406,"152.05681, 100; 153.04082, 36.5; 110.03535, 10.3; 135.03033, 9.5; 128.04573, 7.6; 109.05136, 2.6; 134.04626, 1.3; 59.07378, 1.1; 58.06594, 0.9; 154.02478, 0.8"
154.01741,154.01677,Cysteinesulfinic acid,201110_Std_4uMStdsMix2InH2O_50pos2,10.938,10.138,11.738,NA
159.07697,159.0764,Hydroxyectoine,201110_Std_4uMStdsMix2InH2O_50pos2,11.314,10.514,12.114,"113.07134, 100; 159.07658, 82.2; 83.06104, 30.3; 72.04513, 15.5; 84.04504, 14.5; 117.06624, 5.7; 96.04488, 4.3; 95.06094, 3.9; 60.04518, 3.8; 100.03976, 2.6; 99.05582, 2.4; 89.07145, 1.9; 56.05028, 1.9; 141.06592, 1.4; 82.02948, 0.9; 159.12105, 0.8; 117.95974, 0.7; 58.06592, 0.7; 59.07142, 0.6; 76.93362, 0.6; 159.09187, 0.6"
160.09737,160.09679,Turicine,201110_Std_4uMStdsMix2InH2O_50pos2,9.004,8.204,9.804,"160.09692, 100; 88.07631, 13.5; 102.05546, 1.6; 58.06592, 1.5"
166.12318,166.12247,Hordenine,201110_Std_4uMStdsMix2InH2O_50pos2,4.381,3.581,5.181,"121.06508, 100; 93.07045, 7.5; 166.12281, 3; 103.05472, 3; 91.05438, 2.3"
179.00533,179.00475,Arsenobetaine,201110_Std_4uMStdsMix2InH2O_50pos2,7.796,6.996,8.596,"179.00483, 100; 119.99177, 94; 160.99432, 11.7; 136.99435, 11.2; 104.96845, 10.2; 118.98397, 2.6; 135.01515, 2.1; 102.95279, 1.4; 116.96835, 1.2; 148.95798, 1.2; 90.95294, 0.7"
179.07419,179.07378,Gonyol,201110_Std_4uMStdsMix2InH2O_50pos2,11.21,10.41,12.01,"179.00491, 100; 119.99181, 94.7; 117.05498, 32.8; 138.99287, 30.3; 57.0343, 23.7; 55.05505, 23.5; 160.99432, 12.9; 99.04346, 12.4; 75.04478, 11.5; 136.99437, 10.3; 71.04987, 10.3; 71.01348, 9.2; 104.96843, 8.6; 89.02397, 6.6; 162.0089, 5.5; 63.02708, 4.8; 87.04467, 3.3; 179.06409, 2.9; 121.96639, 2.7; 118.98403, 2.6; 115.01186, 1.9; 135.01501, 1.8; 133.03176, 1.5; 115.96445, 1.2; 122.97887, 1.1; 179.0349, 0.9; 148.95816, 0.9; 102.95296, 0.9; 115.01809, 0.9; 61.02911, 0.8; 79.95623, 0.7; 53.03936, 0.6; 133.01678, 0.6; 90.953, 0.6; 156.05054, 0.6; 62.92982, 0.6; 81.03428, 0.6"
189.16031,189.15987,Trimethyl-L-lysine,201110_Std_4uMStdsMix2InH2O_50pos2,17.257,16.457,18.057,"84.08142, 100; 130.08648, 25.9; 60.08157, 16.1; 144.1384, 3.5; 189.15999, 2.7; 67.05502, 1.2; 85.0654, 1.1; 86.09707, 0.7; 106.90496, 0.6; 106.90506, 0.6"
206.13924,206.13879,Dexpanthenol,201110_Std_4uMStdsMix2InH2O_50pos2,2.898,2.098,3.698,"76.07639, 100; 58.06594, 26.9; 74.02438, 18.7; 102.05545, 18.5; 188.12829, 15.3; 95.04971, 11.9; 170.11768, 11; 85.06544, 10.9; 69.07066, 7.2; 103.07679, 7.2; 84.04503, 6.9; 59.04992, 5.5; 57.07069, 4.6; 67.05504, 4.2; 124.07601, 2.5; 56.01393, 2.5; 206.13894, 2.4; 142.12278, 2.2; 113.06005, 2.1; 86.06069, 2; 219.07463, 1.5; 152.10743, 1.3; 83.04888, 1.3; 87.04465, 1.2; 67.05497, 1; 96.08133, 0.8; 112.07623, 0.7; 87.0812, 0.6; 98.09708, 0.6; 126.09171, 0.6"
222.09712,222.09712,N-Acetylglucosamine,201110_Std_4uMStdsMix2InH2O_50pos2,8.47,7.67,9.27,NA
223.07526,223.0748,Cystathionine,201110_Std_4uMStdsMix2InH2O_50pos2,12.529,11.729,13.329,"88.02218, 100; 134.02724, 52.6; 56.0503, 6.3; 219.15694, 3.6; 223.21751, 1.6; 88.03986, 1.2; 176.93365, 0.6"
227.11441,227.11362,Carnosine,201110_Std_4uMStdsMix2InH2O_50pos2,11.723,10.923,12.523,"110.07174, 100; 156.07704, 25.6; 122.07167, 15.1; 164.08208, 10.9; 95.061, 7.8; 100.11265, 3.1; 152.08208, 3; 181.10864, 2.5; 146.07137, 2.3; 83.06108, 2; 210.08754, 1.8; 93.04538, 1.4; 218.42722, 1.4; 136.08739, 0.8"
241.13007,241.12923,Anserine,201110_Std_4uMStdsMix2InH2O_50pos2,10.507,9.707,11.307,"109.07647, 100; 170.09253, 35.7; 126.10283, 35.3; 153.06597, 19.6; 96.06877, 19.4; 97.07661, 8.3; 95.06097, 7.3; 124.08725, 6.5; 180.1133, 5.6; 168.11337, 4.8; 150.10284, 4.5; 241.12978, 4.1; 224.10336, 3.1; 68.05022, 2.8; 135.05548, 2.2; 83.0611, 2.1; 59.06121, 2; 125.07122, 1.8; 197.13987, 1.8; 112.0397, 1.5; 219.659, 1.3; 212.10279, 1.3; 194.09242, 1.3; 111.05568, 1.2; 179.12924, 1.2; 72.04508, 1.1; 58.06595, 0.9; 110.07163, 0.8; 222.86455, 0.7; 223.3302, 0.7; 133.07625, 0.6; 107.06098, 0.6"
244.09335,244.09248,Cytidine,201110_Std_4uMStdsMix2InH2O_50pos2,8.463,7.663,9.263,"112.05094, 100; 95.02457, 1.8; 218.00342, 1.4; 220.65256, 0.7; 69.04544, 0.7; 244.20629, 0.6"
252.10966,252.10905,Deoxyadenosine,201110_Std_4uMStdsMix2InH2O_50pos2,4.283,3.483,5.083,"136.06193, 100; 99.04466, 3.8; 117.05505, 2.6; 73.02914, 2.6; 71.0499, 2; 117.05499, 1.4; 81.03353, 1.1; 69.03421, 1"
255.108,255.10725,Glucosylglycerol,201110_Std_4uMStdsMix2InH2O_50pos2,10.163,9.363,10.963,NA
262.12906,262.1286,Methylmalonyl carnitine,201110_Std_4uMStdsMix2InH2O_50pos2,9.359,8.559,10.159,"85.02904, 100; 60.08125, 15; 144.10203, 10.3; 59.07375, 8.6; 58.06593, 5.8; 103.03945, 5.6; 101.02379, 2.7; 57.03429, 2; 262.12877, 1.9; 162.11252, 1.5; 73.02918, 1.2; 218.13887, 1; 129.07869, 0.8; 217.60178, 0.8; 203.05504, 0.6; 84.08141, 0.6"
268.10458,268.10397,Adenosine,201110_Std_4uMStdsMix2InH2O_50pos2,5.267,4.467,6.067,"136.06193, 100; 57.03429, 1.2; 85.02908, 1; 55.01866, 0.7; 73.0291, 0.7; 69.03424, 0.6"
269.08859,269.08789,Inosine,201110_Std_4uMStdsMix2InH2O_50pos2,7.713,6.913,8.513,"137.04593, 100; 217.45617, 3.7; 217.47028, 2.1; 110.03534, 0.7; 119.03557, 0.6; 241.98751, 0.6"
284.09949,284.09866,Guanosine,201110_Std_4uMStdsMix2InH2O_50pos2,9.268,8.468,10.068,"152.0568, 100; 153.04081, 7.3; 135.03043, 2; 128.04576, 1.2; 56.96562, 1; 110.0353, 0.9; 161.01212, 0.8; 225.07813, 0.6"
294.1189,294.11841,N-Acetylmuramic acid,201110_Std_4uMStdsMix2InH2O_50pos2,7.099,6.299,7.899,"138.0551, 100; 126.05519, 27.4; 144.06568, 23.6; 84.04504, 21.4; 217.01038, 16.5; 98.06059, 12.1; 216.01402, 10; 96.0449, 8.4; 96.04597, 7.9; 109.02894, 6.6; 216.99954, 4.8; 97.02899, 4.2; 84.0438, 3.2; 81.03419, 3.1; 127.03915, 2.5; 69.03426, 2.2; 99.04462, 1.7; 216.99284, 1.2; 301.9538, 1.1; 114.05556, 0.9; 259.85043, 0.8; 82.06599, 0.8; 60.04528, 0.7; 277.22684, 0.7; 80.05025, 0.7; 168.06555, 0.7; 269.10901, 0.7; 164.78111, 0.6; 178.04875, 0.6; 181.54807, 0.6; 80.19769, 0.6; 279.71741, 0.6; 239.09106, 0.6; 77.28677, 0.6; 249.65984, 0.6; 56.69936, 0.6; 273.51431, 0.6"
425.17712,425.17612,Chitobiose,201110_Std_4uMStdsMix2InH2O_50pos2,10.159,9.359,10.959,"84.04506, 100; 126.05527, 86.6; 138.0551, 66.5; 215.4403, 27.1; 144.0657, 12.8; 218.99677, 11.8; 96.04497, 9.5; 98.06051, 5.8; 215.42908, 4.8; 215.4584, 3.9; 215.42071, 2.9; 215.41009, 2.7; 61.02923, 2.6; 219.0087, 2.4; 168.06563, 2; 215.45052, 1.9; 301.95392, 1.6; 301.92905, 1.4; 84.0423, 1.3; 215.47777, 1.1; 81.0341, 1.1; 204.08698, 1; 274.47339, 1; 279.03735, 1; 96.04507, 1; 150.91223, 0.9; 234.17274, 0.9; 99.04433, 0.9; 85.65369, 0.9; 113.86157, 0.9; 203.73773, 0.9; 294.83817, 0.9; 132.06807, 0.9; 58.1088, 0.9; 419.28714, 0.9; 134.47336, 0.9; 88.96678, 0.8; 56.72355, 0.8; 269.20599, 0.8; 386.40604, 0.8; 273.36206, 0.8; 110.83878, 0.8; 60.54583, 0.8; 65.46754, 0.8; 290.42538, 0.8; 82.47832, 0.8; 128.54491, 0.8; 384.97571, 0.8; 97.79964, 0.8; 156.40599, 0.8; 62.53423, 0.8; 54.57792, 0.8; 249.31857, 0.8; 175.30344, 0.8; 88.55006, 0.8; 96.58828, 0.8; 242.87009, 0.8; 85.1309, 0.8; 269.14194, 0.8; 419.88409, 0.8; 124.29869, 0.7; 218.72513, 0.7; 215.46677, 0.7; 103.76688, 0.7; 216.27505, 0.7; 100.05087, 0.7; 81.67685, 0.7; 158.0238, 0.7; 50.97426, 0.7; 194.22186, 0.7; 188.26575, 0.7; 81.11127, 0.7; 231.97438, 0.7; 63.712, 0.7; 151.39224, 0.7; 108.51816, 0.7; 78.67333, 0.7; 93.30579, 0.7; 69.38428, 0.7; 142.75046, 0.7; 105.2346, 0.7; 96.33563, 0.7; 100.73174, 0.7; 102.12228, 0.7; 75.37255, 0.7; 85.71617, 0.7; 68.22661, 0.6; 50.25937, 0.6"
